product_id,comment,rating
mobell-m331,Tốt giá như có rung khi kết nối gọi thì ok hơn nhiều,4
mobell-m539,"Sao sim mình 4G nhưng xài điện thoại này báo không có sóng, xài điện thoại khác bình thường",3
mobell-m539,"Sóng yếu quá, chập chờn. Loa to nhưng nghe gọi rất kém",2
mobell-m539,"Pin tệ, nghe gọi ít chỉ khoảng 1 ngày là hết pin",2
mobell-m539,Pin nhanh hết quá. Không dùng gì cũng hết pin. Model này không nên mua. Mấy dòng Mobell không có camera pin bền hơn mấy dòng có cam này. Máy nóng. Pin quá tệ. Không biết thay pin mới có bị vậy nữa không. CSKH Siêu thị kém.,1
mobell-m539,"Điện thoại Mobell M539 4G sóng khoẻ, nghe rõ. Âm thanh trung thực. Phím bấm to và dễ bấm. Rất phù hợp cho những người lớn tuổi không cần nhiều ứng dụng thông minh. Giá cả phù hợp với mọi đối tượng.",5
mobell-m539,"Khi mua tôi nói rõ nhu cầu nghe fm, khi đem về sử dụng nghe chỉ được 1 đài, pin tuột rất nhanh dù không dùng, rất không hài lòng về sản phẩm và tư vấn bán hàng",1
mobell-m539,"Điện thoại mới mua mỗi lần gọi là cảnh báo chuyển hướng có điều kiện được kích hoạt. Quá khó chịu, đài FM thì không nghe được.",2
mobell-m539,Sản phẩm nghe gọi rất rõ,5
mobell-m539,"Nghe loa trong mà âm thanh vẫn dội ra ngoài từ phía sau nên nghe rất nhỏ, rất bất tiện khi nghe gọi thoại, nếu gặp trường hợp nói chuyện nơi ồn thì rất khó nghe, phải lật đt lại phía sau để nghe.",4
mobell-m539,"Ưu điểm,Màu đỏ tôi thích,màn hình lớn rễ nhìnNhược điểm, sạc quá lâu khoảng 6h mới đầy chỉ thích hợp sạc qua đêm,nắp lưng lỏng lẻo hay bị hở khe,pin tụt quá nhanh không sử dụng để 24h hao 50% pin, không có trò chơi,loa nghe không hay,bàn phím thì tệ khi bấn trở về rất hay bị giật khục gây khó chịu,ít tiện ích hơn so với các hãng khác,tôi thấy sản phẩm này kém hơn so với các dòng điện thoại phổ thông khác",2
mobell-m539,mượt như iphone 15 vậy mấy má,5
mobell-m539,"Tôi mới mua dùng rất tốt,nhưng lại không thể nghe đài FM được TGDD ạ",5
mobell-m539,Tốt,5
mobell-m539,"Điện thoại đã qua sử dụng nhưng dùng vẫn tốt, ít nghe gọi pin được khoảng gần 2 tuần Nhân viên DMX nhiệt tình, thân thiện",5
mobell-m539,Tạm ổn,4
mobell-m539,Dùng tốt,5
mobell-m539,Sản phẩm tốt 👍👍👍,5
mobell-m539,Điện thoại giá rẻ rất OK,4
mobell-m539,Tốt,5
mobell-m539,"Máy đã qua sử dụng nhưng pin dùng vẫn lâu,nghe gọi được 4 ngày,để máy chờ được 10 ngày",5
mobell-m539,Bin mau hết dùng gọi nhiều tầm 3ngay,2
mobell-m539,Tệ,2
mobell-m539,Điện thoại không định dạng file vcf để chuyển danh bạ từ máy android sang.,2
mobell-m539,Ra máy 2 sim Sài 1sim gắn sim một vào báo lổ gắn quá Nokia 8210 thì sống tốt nói thật mua hai đt rồi cái đầu lỗi gắn 2sim vào tự tắc nguồn tự mở lại ko thèm bảo hành đem ra bán lại mua cái mới mất 20% giờ mua cái mới về gắn 2sim vào báo lỗi chán thiệt đem bỏ rùi ko chơi với mobile nữa tự dưng mất cả triệu ko có đt sài,1
mobell-m539,Hiện tại tôi đang sử dụng điện thoại tam ôn về lâu dài chưa biết được. Cảm ơn TGDD quan tâm đến khách hàng.,3
mobell-m539,Máy dùng ổn loa to rõ cho người cao tuổi,5
mobell-m539,"Máy rất tốt ! Đầy đủ mọi chức năng . nhanh nhạy , màu sắc đẹp ! Dễ sử dụng ! Máy mới tinh . Tôi rất hài lòng .",5
mobell-m539,Pin trâu máy nghe gọi tốt,5
mobell-m539,"Màn hình chữ lớn, dễ sử dụng. Loa lớn.",5
mobell-m539,Sản phẩm tốt,4
mobell-m539,Loa nghe rõ.pin lâu hết.,5
mobell-m539,"Sản phẩm đẹp,dễ sử dụng tôi rất thích.",5
mobell-m539,Nó cứ hơi đơ đơ một chút,3
mobell-m539,tam on,4
mobell-m539,Rất ấn tượng,5
mobell-m539,Sản phẩm sử dụng tốt mn nên mua nha,5
mobell-m539,ok,5
mobell-m539,Xài tốt,4
mobell-m539,Rất tốt,5
mobell-m539,T mua 2c cái trc đó 1thag xài ok pin trâu . Cái sau thì nhanh di pin hơn. Bàn phím dễ xài cho ng lớn tuổi .nói chung là ok rất đáng mua,4
mobell-m539,Good,4
mobell-m539,"Sản phẩm nhìn còn rất mới ,sử dụng rất OK và tiện ích rất nhiều",5
mobell-m539,Bình thường,3
mobell-m539,0k tốt,4
mobell-m539,Vì mình mua cái máy đó củ sạc .không sạc dc pin,2
mobell-m539,Tin nhắn ko viết đc các cuộc gọi đến gọi đi gọi lỡ không hiển thị một trang rất là bất tiện những ng lớn tuổi rất khó dùng,2
mobell-m539,Sp dùng ok,5
mobell-m539,Rất ok,5
mobell-m539,Hao pin sạc xong để không qua hôm sau hết pin,2
mobell-m539,Tuyệt vời,5
mobell-m539,"Mua máy đổi trả bị lỗi sim, để hai sim là máy tự động khởi động lại. Chị để được một sim.",2
mobell-m539,"Mua lần đầu máy rất ngốn pin dù ko nghe gọi ko vào mạng , ko dùng nổi 24h , sau khi đổi máy mới chất lượng tốt hẳn , thời gian chờ đã quá 4 ngày chưa hết pin",4
mobell-m539,Sản phẩm tốt,4
mobell-m539,Tôi thấy dũng rất tốt..,5
mobell-m539,Nên mua nha mọi người.sản phẩm xài rất ok,5
mobell-m539,"Đã điện thoại cục gạch thì ko cần phải thêm 4G, Kết nối internet làm làm. Nếu cần 4G thì KH đã mua smatphone",4
mobell-m539,Sản phẩm đẹp. Nghe ngọi rõ ràng,5
mobell-m539,"Sản phẩm bảo hành 1 đổi 1 nhưng thực tế thì khác ạ. Em mua điện thoại cho bố em chưa được 1 tháng bị lỗi phím bấm không ăn. Nhưng vì loại điện thoại này không có dán màn hình nên bị trày mang ra điện máy xanh không cho đổi, nếu đổi bù 20% giá trị sản phẩm. Em thật sự thất vọng với chính sách bảo hành này.",1
mobell-m539,"máy của e mới mua hôm qua, về nhà kiểm tra lại thấy màn hình bị ố sáng hay hở sáng gì đấy e đổi máy mới được k ạ…",3
mobell-m539,Điện thoại loa hơi rè có cách nào khắc phục không ạ,4
mobell-m539,Sp chữ to rõ pin khá trâu,4
mobell-m539,"Bàn phím to, chữ trên màn hình rõ ràng, Pin nghe nhạc lâu 👍",5
mobell-m539,"Đúng là điện thoại tàu, phím bấm thì lỏng lẻo, loa thì quá ồn ào gọi nói chuyện thì người khác nghe thấy hết, chỉ xách dép cho nokia đời trước thôi.",1
mobell-m539,xxxx887398,4
nokia-105-4g-pro,Đt dùng chưa được 3 tháng cục sạc đã hư,3
nokia-105-4g-pro,Mình vừa mua điện thoại vào 25/11/2024 nhưng hiện tại muốn đổi qua máy HDM 105 có được không,4
nokia-105-4g-pro,"Mua được 1 tuần xì sạc pin không vô, tự nhiên tắt nguồn, hoặc có sóng nhưng người khác gọi đến thuê bao. Mang ra đổi cho cái mới về y chang như vậy. Chán ko thèm đổi nữa. Nói cũng rất tệ, ko nên mua ạ. giống đồ chơi hơn là đt",2
nokia-105-4g-pro,Máy đểu. Gọi điện có tiếng réo lên gớm bỏ mẹ. Mua phí tiền.,1
nokia-105-4g-pro,Máy mua dùng được hơn 1 tháng ok sau đó ko nhận sim vẫn báo có cột sóng . Cuộc gọi cả 2 chiều ko thực hiện được . Mong sớm nhận được phản hồi,3
nokia-105-4g-pro,Làm sao tắt được âm thanh bàn phím vậy,3
nokia-105-4g-pro,"Không nghe không gọi,để từ 9 giờ sáng hôm nay đến 8 giờ sáng hôm sau hết sạch pin, đổi máy khác vẫn như vậy nokia giờ quá chán, không lên mua",1
nokia-105-4g-pro,"Mình dùng 2 sim nhưng khi gọi chỉ có sim 1 gọi được, sim 2 thì báo dùng đth 2G. Có cách nào khắc phục k ạ",3
nokia-105-4g-pro,"Tôi mua được 1 tuần mà cứ bị tắt nguồn hoài, mở nguồn lại thì không lên, lấy pin ra lấp vào máy lại thì khởi động mới lên. Máy bị lỗi gì rồi TGDĐ ơi",1
nokia-105-4g-pro,Chuyển tắt đài FM khỏi màn hình bằng cách nào vậy Có thể thay thế phím FM bằng ứng dụng khác không,3
nokia-105-4g-pro,"Máy sử dụng ok, khoảng 4,5 ngày mới hết pin",5
nokia-105-4g-pro,Cứ 30 phút màn hình lại sáng 1 lần. Không làm gì nhưng điện thoại vẫn tự tụt pin nhanh. Chất lượng kém,1
nokia-105-4g-pro,"Tôi có mua cho người thân 01 cái, rất ít sử dụng nhưng pin hết rất nhanh khoảng 2 ngày là phải sạc. Tôi có đem ra Thế giới di động ở Tây Ninh phản ánh nhưng cửa hàng không giải quyết.",1
nokia-105-4g-pro,Chuyển tắt đài FM khỏi màn hình bằng cách nào vậy,4
nokia-105-4g-pro,Máy mới mua tầm 3 hoặc 4 ngày tự dưng không nhận sim. Tháo pin khởi động lại xong mấy hôm lại bị. Chán nản,2
nokia-105-4g-pro,đã mua xài rất tốt ..mọi người nên tắt sóng 4G đi đở hao pin hơn,5
nokia-105-4g-pro,"Pin yếu còn 20%, cam sạc vào được 1h, máy không vô pin, cục sạc nóng,mong TGDD ho tro",1
nokia-105-4g-pro,"Thực sự là bên làm phần mềm thiếu rất nhiều cái, k tắt được khóa bàn phím, k đổi được nhạc chuông. Cũng chỉ là tính năng cơ bản nhưng con có con không",3
nokia-105-4g-pro,"Làm sao tắt âm thanh nhấn phím, tìm mãi không thấy",4
nokia-105-4g-pro,"Im, sóng khỏe,NV nhiệt tình chu đáo, sản phẩm nghe gọi OK xuất sắc",5
nokia-105-4g-pro,"Mới mua hôm qua 7/9 ok hết nhưng seu gọi cho người khác,ở bên đó nghe rất nhỏ bên mình thì nghe ok, chỉnh âm lượng cuộc gọi hết lun cũng vậy.chán",2
nokia-105-4g-pro,Mới mua lên k biết như nào nhưng kỹ htro chuyển hoặc tắt đài FM ra khỏi màn hình để cho người lớn tuổi k bị nhầm. mong phản hồi sớm,4
nokia-105-4g-pro,Lúc mua tư vấn mình là máy 4G sao lai hiên lên là 2G nhỉ,4
nokia-105-4g-pro,"Pin khá trâu, dùng tầm 1 tuần.Thấy mn đánh giá pin yếu cũng khá hoang mang. Có vẻ mọi người để cài đặt mặc định, nó sẽ tự bật dữ liệu di động chữ 4G sẽ hiện trên thanh sóng nên sẽ tụt pin rất nhanh.Mua cho người lớn, nghe gọi to rõ.Không có gì để chê",5
nokia-105-4g-pro,Xin cho hỏi cách cài chỉ rung cho đt này,4
nokia-105-4g-pro,"máy lỗi, không sạc được pin",1
nokia-105-4g-pro,"Đt khá ổn trong tầm giá vẫn giữ nguyên cái chất của cụt gạch nhà NOKIA hiện tại đàm thoại rất ok hy vọng là sẽ sử dụng lâu dài,do mình mua cho Mẹ mình sài nên mình nghĩ càn bềnh thì mình càng vui ...",5
nokia-105-4g-pro,Mới mua mà sạc pin cứ báo lỗi không đầy pin,2
nokia-105-4g-pro,Xin hỗ trợ cài quay số nhanh,4
nokia-105-4g-pro,"mình mới mua điện thoại tại tgdd, mà sao điện thoại không hỗ trợ nhắn tin, nhắn tin toàn bị lỗi cả thôi, gọi điện thoại thì tốt.",3
nokia-105-4g-pro,Mới mua cho người thân về dùng được 1 tuần mới sạc pin đầy xong để 2h là tắt nguồn,1
nokia-105-4g-pro,Cho mình hỏi tíMình có mua máy nàyGiờ muốn đổi sang máy khác đc ko.Máy này chữ nhỏ quá bà nhà mình ko dùng đc,5
nokia-105-4g-pro,"tôi mới mua máy, nó báo có bản cập nhật mới, nhưng khi tôi cập nhật lại báo cant find load file, shop coi sao có phải mang ra kỹ thuật ko ạ. Shop phản hồi sớm giúp mình nhé",3
nokia-105-4g-pro,Mua tai siêu thị nhân viên bán 770 Gửi thông tin hoa đơn 680,1
nokia-105-4g-pro,"Máy Nokia chất lượng vô cùng tệ pin tuột nhanh , máy lỗi tùm lum , máy luôn mở mà ko nhận cuộc ......",1
nokia-105-4g-pro,Xài được 2 tuần. Tự dưng thấy báo SIM là Vô hiệu hoá. Khởi động lại thì chỉ thấy màn hình chớp nháy chữ Nokia và máy không hoạt động được.Tờ gấp hướng dẫn kèm theo cũng không nói về trường hợp này.,2
nokia-105-4g-pro,Pin to . Kém . Sài hơn 1 ngày . K dùng hết pin,1
nokia-105-4g-pro,Mới mua hôm 30/5. Pin kèm máy dùng đến sáng 3/6 mới sạc pin lần đầu. Nói chung ban đầu thấy ổn. Nhân viên siêu thị giao hàng tận nơi. Nhiệt tình cho dù đi giao hơi xa. Cảm ơn,5
nokia-105-4g-pro,Pin kém. Ko dùng gì mà sạc đầy để chỉ được 30h,2
nokia-105-4g-pro,Sản phẩm bước đầu xài rất tốt.,5
nokia-110-4g-pro,Rõ ràng sản phẩm có tặng thêm thẻ nhớ và tai nghe nhưng giao hàng lại không có. Và hộp giao như hình. Tại lúc đó đặt cho mẹ ở dưới quê nên mình không kiểm tra lại và quên việc này. Nên mới nhớ lại và feedback,1
nokia-110-4g-pro,"Loa to, nghe nhạc hay. Pin nhanh hết, lắp 2 sim chỉ đc 34 ngày nếu nghe gọi ít. Thiết kế nhỏ gọn cứng cáp, cổng sạc theo chuẩn micro usb khó cắm sạc",3
nokia-110-4g-pro,Mua cái thứ nhất mỗi lần bỏ đt vào túi thì gọi đến thuê bao. Ra đổi sang cái thứ 2 vì còn bảo hành thì vẫn bị như vậy,1
nokia-110-4g-pro,"Mới dùng hơn 1 tháng đã không lên nguồn, gửi hãng báo lỗi do hãng sản xuất vậy mà thu lại với giá thấp hơn lúc mua rất nhiều. Điện thoại phổ thông chứ đâu phải smartphone, chẳng lẽ trong 1 tháng ngồi bấm nó liên tục như đt cảm ứng đến mức may xuống cấp để rồi thu lại với cái giá chán chê, khách hàng tin tưởng muốn mua sử dụng lâu dài để rồi lỗi sản xuất thì chính khách hàng phải chịu thiệt.",1
nokia-110-4g-pro,"Sạc thì hơn 3 tiếng mới đầy pin.để máy như như vậy 2 ngày thì hết pin.hỏi nhân viên thì kêu máy sài mạng 4g nên mau hết pin,vậy sao cái máy cảm ứng để nghe gọi không vẫn sài được 4 đến 5 ngày nhân viên chả biết gì hết trả lời cho qua loa giới thiệu thì kêu pin trâu,trâu chỗ nào trâu nghé hả. Làm ăn thấy chán dẹp tiệm đi là vừa",1
nokia-110-4g-pro,"SP tốt,dùng ổn,giá tốt",5
nokia-110-4g-pro,"Khi nghe gọi và nhắn tin , hoặc hộp thư đến tiếng chuông điện thoại reo to lắm nhưng cũng okie dùng đc 4 tuần rồi pin thì trâu ko thấy lỗi gì cả",5
nokia-110-4g-pro,Tôi mua điện thoại xài được 10 ngày. Cuộc gọi đến không có hiển thị tên người gọi. Mong tư vấn giúp với ạ.,4
nokia-110-4g-pro,Quá tệ. Đó ko dùng đc. Phải tháo sim. Full vạch sóng mà gọi đến toàn báo thuê bao.... Đến cửa hàng TGDD đc hướng dẫn tháo pin... Quá mất tgian. Mua máy để nghe và gọi. Nhưng gọi tới thì ko đc.,1
nokia-110-4g-pro,"Cái dt k đáng bao nhiên tiền, nhưng chi phí để tôi đi lại sửa chửa và chờ đợi nó gấp đôi cái giá tiền tôi bỏ ra mua",1
nokia-110-4g-pro,"Pin tụt nhanh quá, 1 ngày không dùng mà cũng hết pin nữa",3
nokia-110-4g-pro,sao mình điện người ta khôn đổ chuông,3
nokia-110-4g-pro,người ta gọi tới ko hiển thị tên mặc dù đã lưu ten trong danh bạ. chỉ mình cách khắc phục đi ạ,3
nokia-110-4g-pro,"Nghe gọi rõ, pin trâu",5
nokia-110-4g-pro,"Sản phẩm rất tệ, không hiển thị được tên người gọi. Không kiểm tra san phẩm trước khi tới tay khác hàng. Thiếu trách nhiệm.",1
nokia-110-4g-pro,Có tính năng quay số nhanh không Sao mình đã gán số vào rồi nhưng k dùng được,3
nokia-110-4g-pro,sạc theo máy để là 5w nhưng thực tế chỉ có 2.75w hỏi nhân viên thì nói không biết,3
nokia-110-4g-pro,ok mà hơi khó thao tác phím,4
nokia-110-4g-pro,"Sản phẩm ở mức trung bình. Sp hơi khó SD với người già. Chứng năng khóa màn hình hơi cùi. DV nhanh chóng, giao nhanh trong vòng 24h. Rất đáng để mua. Ăn đứt vt giao trong vòng 35 ngày.",5
nokia-110-4g-pro,"chất lượng thì k biết như nào nhưng máy êm, đèn pin hơi tối, máy nhẹ, ngoại hình đẹp k chổ chê.",4
nokia-110-4g-pro,"Điện thoại tốt, pin trâu, mua cho ng lớn tuổi dùng rất ok.",5
nokia-110-4g-pro,"Chữ hơi nhỏ, người lớn tuổi xài sẽ khó nhìn chữ",3
nokia-110-4g-pro,"Máy nhỏ,gọn, đẹp",5
nokia-220-4g,"Rất mau hết pin, mới mua về xài đc 1 2 ngày mới biết pin dỏm cực kì, mua vì dung lượng pin 1450, mà mới 1 ngày đã hết cho dù ko bấm nhiều chỉ lâu lâu nghe gọi thôi mà tuột pin kinh khủng, trong khoảng tgian 30 ngày muốn đổi thì lỗ sặc máu, nên phải đành chấp nhận xài đại, tức , dt dỏm như cái gì thua mấy cái đt TQ",1
nokia-220-4g,Với số tiền bỏ ra mua thì ko sứng một tí nào,1
nokia-220-4g,Mua 1 cái bị phải đổi tới 2 lần một sao cho nhà san xuất 5 sao cho cửa hàng,1
nokia-220-4g,"Chất lượng cực kì tệ. Mua về chưa dc 2 tuần thì vỡ màn hình trong. Bên ngoài rất bình thường, ko vỡ ko nứt. Và ko dc bảo hành. Sản phầm tồi tệ nhất của nokia",1
nokia-220-4g,Sao ko vào được intenet. opera mini . Vào Cloud phone thì được.,2
nokia-220-4g,"Nhanh hết pin. Sáng sạc đầy, cả ngày không sài, đến chiều tối sập nguồn luôn.",1
nokia-220-4g,"Nhanh hết pin, sáng sạc đầy cả ngày không dùng, đến chiều tối không còn miếng pin nào. Sập nguồn luôn",1
nokia-220-4g,Loa nghe đôi lúc nghe không rõ bị rè loa không biết có đổi sang máy khác được không . Mua chưa được 1 tháng,3
nokia-220-4g,Cần tư vấn rời đài đi. Cài dài vào chỗ đó làm j mà bấm bực mjk ghê,5
nokia-220-4g,"28 này mới đúng 1 tháng mà bị liệt hết 2 phím rùi, tìm kiếm trong danh bạ phức tạp hơn cả máy đt 2g trc đây, ko biết có đổi trả đc ko",2
nokia-220-4g,Sao mà nhanh hết pin thế,3
nokia-220-4g,Phần tin nhắn ko tách được số điện thoại . Rất bất tiện,4
nokia-220-4g,Phím Fm không dời đi được. Hay bị bấm vô.,3
nokia-220-4g,"Cách đây 2 tuần tôi có mua 1 điện thoại Nokia 220 4G màu đen ở TGDĐ Mỏ Cày Bắc, Bến Tre và sử dụng, vừa mới đây vào ngày 10/10 tôi mua thêm 1 Nokia 220 4G màu cam đào của PTech là đơn vị phân phối chính hãng dòng máy này. Khi để 2 máy cạnh nhau và bấm phím tôi mới để ý thấy máy màu đen mua ở TGDĐ có đèn bàn phím bị rất tối. Tôi phản ánh vấn đề này nhờ phía kỹ thuật hỗ trợ giúp Thứ 2 nữa là khi kết nối tai nghe bluetooth tình trạng lúc được lúc không điện thoại tự ngắt kết nối rồi lại tự động kết nối trở lại rồi lát lại ngắt cứ lặp đi lặp lại như vậy. Tôi đang dùng tai nghe bluetooth chính hãng Plantronic Explorer 500, vẫn sử dụng với iPhone rất ổn định.",4
nokia-220-4g,Có thể đổi phím FM radio được ko,5
nokia-220-4g,"Lúc mua hàng tôi được nhân viên điện máy tư vấn dòng này là oke nhất, nhưng đến lúc mang về vô cùng thất vọng, máy không sử dụng 1 ngày tự động hết pin, khi mang lên hỏi lại thì nhân viên trả lời là MÁY NHƯ THẾ, sau 1 tuần không thể chịu được tôi đã mang trả và bị trừ 200k.",1
nokia-220-4g,Pin trâu thứ thiệt,4
nokia-220-4g,Có thể nào tắt hoặc dời nút đài fm k,3
nokia-220-4g,"Máy được thiết kiểu dáng đẹp, độ hoàn thiện cao, cầm nắm tốt, loa to sóng bao khỏe ,. Đối với pin nghe gọi là 2/3 ngày mới sạc 1 lần, nghe nhạc lướt wed youtube 1 ngày...nói chung nokia thì rất ổn áp",4
nokia-220-4g,Có thể nào tắt hoặc dời nút đài fm k,3
nokia-220-4g,Dien thoai sat de 1 ngay het bin,2
nokia-220-4g,"Điện thoại sạc xong để 2 ngày là hết pin, pin quá tệ",1
nokia-220-4g,Pin rất tệ.sạc đầy để một ngày chưa sài đã hết.không nên mua nhé,1
