product_id,comment,rating
samsung-galaxy-a05s-6gb,Hỗm bữa mình cũng mua 1 cây nhưng mic nói chuyện người khác không nghe ko biết có cách nào khắc phục ko. Nản,2
samsung-galaxy-a05s-6gb,"Tôi mua với đúng giá nhưng chip nó không đúng với giới thiệu chỉ 665 mà trên trang bán viết 680 Và ram của nó thì hay bị nhiều dung lượng cứ 1015p không dọn là lên 800mb đến 2GB , wifi thì lâu lâu mất mất rồi tự kết nối.",1
samsung-galaxy-a05s-6gb,Cảm ứng không nhạy bấm 3 4 lần mới được,3
samsung-galaxy-a05s-6gb,Ca ngày không dung dc nổi 2tiếng ma tuột pin kinh khủng .that vọng qua,2
samsung-galaxy-a05s-6gb,Sao lướt k mượt gì hết.,3
samsung-galaxy-a05s-6gb,"Máy chạy mượt, chơi game cũng rất mượt. Độ nhạy tốt, nhận diện gương mặt camera không bị lỗi mà rất nhanh. Có thế chạy nền ứng dụng khá tốt.",5
samsung-galaxy-a05s-6gb,"máy cơ bản tốt, nghe gọi bình thường, chạy mượt, không chơi game nên không biết thế nào. Tóm lại khá hài lòng.",5
samsung-galaxy-a05s-6gb,Tốt trong tầm giá,4
samsung-galaxy-a05s-6gb,San pham tot nhan vien phuc vu tan tinh,5
samsung-galaxy-a05s-6gb,Cam mờ trước sau rất mờ,3
samsung-galaxy-a05s-6gb,"Hiện tại khi tôi gọi zalo hay đt đều nghe tiếng đc tiếng mất, nghe không rõ, nghe rất nhỏĐem ra tgdđ xem lại thì cứ bảo do mạng do app ko đồng bộ từa lưa, xong đem về đc 1 thời gian ngắn vẫn như cũ. Bực bội",2
samsung-galaxy-a05s-6gb,"Sau 1 tuần sử dụng thì máy quá nóng , còn pin thì rất tốn không đến 5000mAh . Không biết có thể đổi trả được không",2
samsung-galaxy-a05s-6gb,"Đã sử dụng dịch vụ nhiều lần, nhưng lần này trải nghiệm cực tệ, nhân viên tư vấn hỏi thì ngơ ngơ không biết phục vụ, nhân viên nữ tiễn khách thì vừa tiễn vừa nói chuyện với nhau không tôn trọng khách hàng.",1
samsung-galaxy-a05s-6gb,"nhân viên bán hàng không có năng lực chuyên nghiệp , có thái độ khó chịu với khách mua hàng. ngay cả quản lý cũng trình độ hiểu biết yếu kém, ĐMX 1468 Lê Đức Thọ , Gò vấp HCM. nói nhân viên trừ tiền trong app quà tặng vip mà nhân viên còn muốn cự lại mình. điện thoại thì lấy cái không còn seal đưa cho mình.",1
samsung-galaxy-a05s-6gb,"Cũng mua cái đt y chang như này nhưng lần mua trước mọi thứ đều ổn, điện thoại lần này loa có vấn đề, nghe gọi tiếng rất nhỏ, nghe nhạc cũng vậy, có lẽ máy đã bị sữa chữa nên mới bị như vậy, máy tôi mua cho bạn tôi mà bị như vậy thì hơi buồn.",3
samsung-galaxy-a05s-6gb,OK,5
samsung-galaxy-a05s-6gb,Camera trước mờ quá,3
samsung-galaxy-a05s-6gb,Máy bật tắt đèn vẫn sáng chán,1
samsung-galaxy-a05s-6gb,Sao camera mờ,2
samsung-galaxy-a05s-6gb,Máy ngon trong tầm giá,5
samsung-galaxy-a05s-6gb,tốt,5
samsung-galaxy-a05s-6gb,"Sau 2 tuần trải nghiệm điện thoại Samsung A05S 6Gb cảm nhận pin khá trâu bò từ 100% xuống 20% mình sử dụng đc từ 8h309h , về chụp hình thì bao xấu thu oppo, độ mượt thì ok , lâu lâu vẫn bị khựng y chang bị đơ vài giây có lẻ cho mình cập nhật lên . Loa rất là nhỏ , máy mua 4tr5 nhưng mình mua đợt mùng 5 tết vừa mở cửa lại săn mã giảm giá và có khuyến mãi nên chỉ mua với giá có 3tr670k giá này mà đc cục pin trâu như này thì k chê đc , chỉ có camera chụp hình xấu lắm và loa nhỏ",3
samsung-galaxy-a05s-6gb,ổn,4
samsung-galaxy-a05s-6gb,Máy này chụp ảnh k đc đẹp. Mờ,3
samsung-galaxy-a05s-6gb,Sao chụp ảnh gần nó chỉ được đen trắng nhỉ,1
samsung-galaxy-a05s-6gb,"Màn hình đáp ứng cực chậm, mở văn bản kéo lướt lên xuống sẽ thấy bóng mờ còn lưu lại. Không nên mua nếu cần xem phim, ảnh, chơi game.",3
samsung-galaxy-a05s-6gb,Điện Thoại không sáng màn hình hiển thị thông báo mới trên màn hình khóa đối vs tn zalo wechat dù có setting. Vui lòng hỗ trợ.,3
samsung-galaxy-a05s-6gb,cách xóa bản cập nhật phần mềm đã tải về máy như thế nào vậy,5
samsung-galaxy-a05s-6gb,Tốt,4
samsung-galaxy-a05s-6gb,Máy dùng ổn quay phim ok,5
samsung-galaxy-a05s-6gb,"Mình mua 2 máy cùng lúc,máy ok lắm.Nguyên sai luôn nhé cả nhà.Phục vụ rất tuyệt vời ở đường Nguyễn Thái Sơn Phường 07 Quận Gò Vấp.Các bạn đánh giá sao mà thấy tệ vậy,các bạn cò dìm hàng không vậy.Mình mua 2 sản phẩm và sử dụng thấy rất tốt.Mọi người mua xong thì đánh giá đúng thực tế để người sau mua còn đọc tin nhắn để còn tiếp tục sử dụng sản phẩm chứ.Thank các em ở shop Điện Máy Xanh đã hỗ trợ rất nhiệt tình cho mình.Mình sẽ ủng hộ khi mua sản phẩm tiếp theo ở shop này",5
samsung-galaxy-a05s-6gb,"Trước tiên mình đánh giá cao sản phẩm của samsung, các bạn muốn biết thông số chính xác của máy hãy vào trang GSMERENA.COM mà xem, phần mềm xem thông tin phần cứng như cpuz đôi khi sẽ không chính xác đâu lí do cpu mới sẽ chưa được cập nhật vào cơ sở dữ liệu của máy chủ cpuz . Tôi đã mua 1 máy A05S bản 6GB Ram vừa khui hộp máy đã bị bầm màn hình và tôi đã liên hệ tổng đài để được đổi máy mới. Khi ra siêu thị đổi máy nhân viên ở đây đổi cho tôi 1 máy không nguyên seal, bên trong còn rất nhiều tin nhắn kích hoạt zalo kích hoạt facebook...may là tại thời điểm đó tôi đã phát hiện ra và yêu cầu họ giao lại máy nguyên seal..Thế giới di động là 1 công ty uy tín và trách nhiệm vừa cung ứng sản phẩm chất lượng ra thị trường vừa tạo công ăn việc làm cho người dân tôi rất hoan nghênh thế giới di động và mong cty ngày càng phát triển...nhưng việc cần làm hiện tại có lẽ cty nên chấn chỉnh lại đội ngũ nhân viên của mình...Tuỳ tiện khui hộp ra sử dụng sản phẩm rồi khi giao đến khách hàng lại nói với lý do là khui ra để kiểm tra sản phẩm, ở khâu này rất rất là bất cập...",4
samsung-galaxy-a05s-6gb,"Mình mua dùng về máy khá mượt,nhanh.Thấy mọi người dùng phần mềm cpuz thì kiểm tra chip 665 là sai không đúng,sử dụng phần mềm cpux là chip 680.Pin dùng khá trâu,mình dùng thời gian liên tục cả ngày vẫn còn pin,chụp hình nét hơn mấy hãng tàu,màn hình sáng rất nét",5
samsung-galaxy-a05s-6gb,Mới mua dc hơn 2 tuần loa nghe nhạc bị rè có đổi lại dc k,3
samsung-galaxy-a05s-6gb,Quản cáo là Snapdragon 680 mua máy về kiểm tra bằng CPUZ thì lại là Snapdragon 665,1
samsung-galaxy-a05s-6gb,Mua được hơn 3 tuần thì có 3 lần đt sạc không vào. Mỗi tuần 1 lần sạc không vào thì phải khởi động lại máy mới sạc lại được. Không hiểu vì sao luôn.,4
samsung-galaxy-a05s-6gb,Rất tuyệt vời trong tầm giá này.ko hiểu mn chê sp này là do ko biết sử dụng hay là làm rơi hỏng nhỉ.tui dùng 60 ngày rồi thấy quá tuyệt vời,5
samsung-galaxy-a05s-6gb,Cảm thấy khá tốt pin ở mức ổn khá mượt mà ngoại hình đẹp và ko thấy lỗi,5
samsung-galaxy-a05s-6gb,Bị hố khi mua hãng này rồi.chạy chậm mới đổi 1 lấy 1 mà cái giờ còn tệ hơn pin mau tuột.sai lầm phí tiền rồi,1
samsung-galaxy-a05s-6gb,1 từ thất vọng...,2
samsung-galaxy-a25-8gb,máy dùng chưa được 1 năm mà loạn cảm ứng,1
samsung-galaxy-a25-8gb,Các bạn sử dụng cảm nhận thế nào nhưng mình sài vẫn thấy tốt nói về hàng TGDD là chuẩn nhất rớt và va chạm mạnh ko bị gì cả. Chỉ móp nhẹ ko bể hay là ảnh hưởng gì bên trong cả.,5
samsung-galaxy-a25-8gb,Bật nhạc rung đằng sau. Chụp camera bị lệch mặt. Mới mua đổi trả mất phí k mn,3
samsung-galaxy-a25-8gb,Mình sài gần 3 tháng thấy oke hông lỗi lầm gì. Mượt. Mà sao cảm thấy cảm ứng khi nhấn bàn phím nó nhảy nhảy sao á. Hông biết là tại ss nó vậy hay là bị sao nữa,5
samsung-galaxy-a25-8gb,"Mình ko biết mn xài máy ntn chứ mình mua máy A25 và xài tới nay là 10 tháng rồi mà vẫn rất là ok và mượt mà, nói chung là mọi chức năng cũng như pin đều hoàn hảo sạc 80% nha và cái A52s mình đang xài vẫn ok như vậy luôn",5
samsung-galaxy-a25-8gb,"Quá tốt, âm thanh cực hay. Rất hài lòng về sản phẩm này. Máy xài rất mượt. cho sản phẩm này.",5
samsung-galaxy-a25-8gb,Máy nhanh nóng và tụt pin quá nhanh,3
samsung-galaxy-a25-8gb,"Máy bắt mạng rất lỗi, lúc nào cũng đang đợi mạng, pin xuống nhanh, dùng so với con A32 thì ko bằng mà giá tiền cao hơn, hơn nữa cài đặt tài khoản cần chọn ảnh từ thư viện không chọn được, đã vào cài đặt ứng dụng để chọn quyền truy cập cho phép chọn trong thư viện và máy ảnh rồi, nói chung thất vọng nhé, vừa mua đc 20 ngày, đang tính đổi máy khác mà ko biết chọn máy nào.",2
samsung-galaxy-a25-8gb,"Kết nối với mạng wifi thì được, còn dùng 4g thì rất yếu...",1
samsung-galaxy-a25-8gb,Mới làm theo hướng dẫn của cham soc khách hàng của tgdd hiện tại máy ok cam ơn nhiều,5
samsung-galaxy-a25-8gb,"Máy giao diện ổn nhưng dùng hao pin và sạc lâu, mk dùng 1 ngày mà máy nóng ran, nhất là gọi mess hay zalo , nghe nhạc hay bật âm lượng to là máy nóng như muốn nổ",2
samsung-galaxy-a25-8gb,"Máy bắt mạng yếu xìu, xài wf mà mes lúc nào cũng đang kết nối, đang đợi mạng. Chán",1
samsung-galaxy-a25-8gb,Rất thất vong.mới mua 1 ngày sài máy nóng hoi.mau hết pin mà còn đứng máy nữa,1
samsung-galaxy-a25-8gb,Điện thoại hết pin nhanh chóng mặt,1
samsung-galaxy-a25-8gb,Bắt 4g yếu xìu,2
samsung-galaxy-a25-8gb,"Điện thoại với cấu hình cao, đa chức năng chạy rất tốt. Tôi rất thích đt Samsung Galaxy A25 này.",5
samsung-galaxy-a25-8gb,Sao điện thoại của em bắt sóng wifi yếu quá vậy gọi zalo máy k thông báo đến hết cuộc gọi máy mới nhận được cuộc gọi nhỡ..... nhắn tin thì tầm 1 phút sau mới thông báo có tin nhắn cần được hỗ trợ máy mua mới được 4 ngày,2
samsung-galaxy-a25-8gb,"Mới mua, mà khi nghe nhạc mặc sau điện thoại rung, chẳng biết sao",3
samsung-galaxy-a25-8gb,Sử dụng được một tuần máy ổn,5
samsung-galaxy-a25-8gb,điện thoại mới mua nhưng mà mau hết pin nhanh lắm không biết có bị lỗi gì không,3
samsung-galaxy-a25-8gb,"Điện thoại này vô cùng tệ hại. Zalo không thông báo cuộc gọi được, mang ra thì nhân viên nói điện thoại bây giờ bị nhiều lắm do ứng dụng zalo chứ không do máy, đi ra tgdđ phản ánh kiểm tra các kiểu 5 lần mới cho đổi máy mới, đổi máy khác củng giống như vậy, bây giờ không cho đổi nữa vậy chấp nhận mua máy mà không sử dụng được. Không thể chấp nhận được bỏ ra 6tr7 để mua mà về không sử dụng được. Các bạn phải có trách nhiệm giải quyết chứ không thể nào đùng đẩy trách nhiệm cho bên thứ 3.",1
samsung-galaxy-a25-8gb,"Mới mua dùng ổn, sau khi cập nhật lên one ui 6.1 thì hao pin. Dùng sạc nhanh 25w bị bóp tốc độ sạc. Trước đây từ 15% lên 100% thì khoảng 1h15ph giờ thì hơn 2h mới đầy pin. Chán samsung quá",2
samsung-galaxy-a25-8gb,Bắt sóng rất yếu. Yếu hơn những dòng rẻ tiền hơn. Mau hết pin so với máy cùng dung lượng pin.,1
samsung-galaxy-a25-8gb,Nhiều lần bị lỗi kết nối khi gọi điện bằng wifj phải bật 4G mới gọi messeger được cho người khác,4
samsung-galaxy-a25-8gb,Ok nhé,5
samsung-galaxy-a25-8gb,"Điện thoại cũng ổn, mặt lưng có chi tiết những điểm chấm lấp lánh bao phủ toàn bộ mặt lưng rất đẹp mà điện thoại cao cấp của hãng lại ko có, màn hình rất đẹp, có 120hz nữa, lướt tiktok rất mượt, chơi game cũng tạm ổn, vì máy nóng như iphone khi chơi game nặng và đôi khi có giật lag, hệ điều hành thì quá là ổn định, được cập nhật lâu dài, pin ổn, sạc cũng nhanh chụp hình thì rất chi tiết trong tầm giá, vẫn bị vỡ hình nhẹ khi zoom 10x, selfie cũng đẹp, quay slowmo tốt nhưng bị nhiễu video hơi nhiều ở vùng tối, tuy nhiên những vấn đề này có thể khắc phục ở bản cập nhật fix lỗi nhé, mong hãng ra bản cập nhật fix những lỗi này, mình mua điện thoại này cho 1 học sinh cấp 2, 7 điểm",4
samsung-galaxy-a25-8gb,"Mua được 4 ngày, xài mau tuột pin, nóng máy. Chán.",2
samsung-galaxy-a25-8gb,"Mua ngay 20 ,05 ,2024 may sài 10 ngay bị nóng quá ra đoi máy khác cũng nóng như zay chắc loại A25 5G này bị lỗi .máy nóng bị cháy nổ thì ai triệu trách nhiệm",1
samsung-galaxy-a25-8gb,Good,5
samsung-galaxy-a25-8gb,Ok,5
samsung-galaxy-a25-8gb,"Đã dùng được 10 ngày ,thấy cũng ổn",4
samsung-galaxy-a25-8gb,Hàng,5
samsung-galaxy-a25-8gb,Xài được 2 tháng. 1 ngày sạc 1 lần. Hết pin sạc nhanh thiệt. Hơn tiếng là đầy. Nếu xài liên tục sáng sạc đầy sử dụng đến chiều là hết pin. Từ lúc mua ngày sạc 1 lần. Hôm nay 8h sáng sạc. Giờ gần 3 giờ chiều pin còn 34%. Càng ngày càng hao pin. Kiểm tra pin thì thấy báo xài được 1 ngày 4 5 tiếng. Thực tế chưa dc 12 tiếng.,2
samsung-galaxy-a25-8gb,Mình mới mua máy hôm 11/3 nhưng máy xài các ứng dụng tầm 15p là nóng máy màn hình thì bi chop,2
samsung-galaxy-a25-8gb,SS A25 xài ngon,5
samsung-galaxy-a25-8gb,OK,5
samsung-galaxy-a25-8gb,Pin hao nhanh nóng máy. Coi youtube là nóng như ip,2
samsung-galaxy-a25-8gb,Cũng mới mua nhưng mà cảm thấy hơi hao pin.,3
samsung-galaxy-a25-8gb,Nói chung dùng ổn ở giá tầm trungg.,5
samsung-galaxy-a25-8gb,"Truoc mat thay bi loi ngat ket noi,phan con lai de trai nghiem nhieu lan moi biet dc",4
samsung-galaxy-a35-5g,"Trước mắt dùng thấy ổn, chạy mượt, dùng wifi thì hơi ấm nhẹ, dùng 4G máy khá nóng, lúc sạc thì máy ấm, dùng tầm hơn 1 ngày hết pin. Mua hàng máy tại TGDĐ máy mới nhung đã khui hộp từ trước. Nhân viên bán hàng nhiệt tình.",4
samsung-galaxy-a35-5g,Sóng yếu.nóng máy.nhanh tuột pin,1
samsung-galaxy-a35-5g,Bữa lễ mua 7.39tr. Máy xài ok. Nhân viên nhiệt tình thân thiện,5
samsung-galaxy-a35-5g,"Máy có mỗi cái sóng di động thì quá tệ, công việc toàn bị phản ánh gọi toàn thuê bao, ngồi trong nhà dùng oppo sóng căng đét, ss thì gọi thuê bao, ra sân vớt thì được 2 quệt, ảnh hưởng quá nhiều tới công việc, không chê cái gì chỉ mỗi cái quan trọng nhất là phế. đang tính bán mua hãng khác cho rồi, đây hình ảnh ngồi ngoài cửa vớt sóng đây, bình lục hà nam nhé không phait vùng núi",2
samsung-galaxy-a35-5g,"Máy mới mua được 3 ngày , k chơi game , chỉ lướt FB, Zalo , pin mau hết . Còn trong lúc sạc pin thì máy nóng, sạc nhanh chưa đầy 1 tiếng pin sắp đầy.",3
samsung-galaxy-a35-5g,Đt mới mua mà mau tụt pin quá,3
samsung-galaxy-a35-5g,Đợt trc m mua M35 thỉnh thoảng lại lỗi kết nối wifi cứ phải tắt máy đi mới lại kết nối đc chưa đc 1 tháng đổi sang ss A35 cũng vẫn bị như thế.thật không hiểu là tại dòng máy hay số m đen.nói chung k thể ưng nổi.,2
samsung-galaxy-a35-5g,"Pin nhanh tuột , máy nóng , loa bị rè nha",2
samsung-galaxy-a35-5g,Dịch vụ cham soc khách hàng nhanh và tốt. Cửa hàng Nguyên Thị Thap Q7 đã ho tro hoàn tiền theo giá trên Web. Thanks.,5
samsung-galaxy-a35-5g,Mua đc gần 6t mà lỗi hoài ln đã Bh 1 đổi 1 rui mà cái mới vẫn z,2
samsung-galaxy-a35-5g,"Tuy nhận điện thoại muộn hơn khoảng 2 tuần do vẫn đang đi du học ở Trung Quốc và mãi tới ngày 9/1 mới về đến VN nhưng nhận xét chung là trải nghiệm rất tốt, điện thoại chạy mượt và nhanh, hình dáng đẹp.",5
samsung-galaxy-a35-5g,Vừa mua hôm 4.1 ở TGDD 8090K mà hôm nay còn có 7590K. Shop bán hàng kiểu chộp giật ah Rốt cuộc giá trị thực của máy là bao nhiêu,5
samsung-galaxy-a35-5g,Mới mua nửa ngày muốn đổi máy khác.,1
samsung-galaxy-a35-5g,"Pin tụt rất nhanh, máy để không pin cũng tụt nhanh. Điện thoại mới dùng được mấy tháng loa đã rè",1
samsung-galaxy-a35-5g,Mjh đang trả góp đc 2 tuần... nếu ví dụ mjh k dùng nữa mà trả lại thì có mất j k,5
samsung-galaxy-a35-5g,Mới mua hồi hôm 8790 sáng lên web xem lại còn 8390 khi mua mình không xem giá vì mặt định mình lại tgdd mua a55 9490 nhưng không có mới hỏi a35 này nhân có nhầm lẫn không vậy vì mình thấy giá km đến cuối tháng hết mà,3
samsung-galaxy-a35-5g,"Mình mua được 2 ngày tại ĐMX, TUY hình ảnh hơi nhạt nhưng cũng được, âm thanh ok NHƯNG rất hao PIN. MỚI mua mà 1 ngày phải sạc tận 2 lần. 1 lần dùng chắc 5 tiếng là hết PIN.",2
samsung-galaxy-a35-5g,Máy nóng để không không sử dụng vẫn tụt pin,1
samsung-galaxy-a35-5g,Điện thoại dùng khá tốt nhưng mức giá trên web không giống với giá đã mua tại cửa hàng. Mình đã mua ở cửa hàng với 8tr760 cả dán cường lực. Không biết là có sai sót ở đâu không ạ,4
samsung-galaxy-a35-5g,"Dùng khá ngon. Nhưng trong tầm giá sau sử dụng thì kém Xiaomi Redmi note 13 Pro 5G. Con xiao hỗ trợ sạc 67W, Kèm theo đầy đủ phụ kiện sạc.",4
