product_id,comment,comment_clean_stage1,rating
honor-x8b,"Pin không bằng các loại cùng tầm nhưng sài cũng không khác mấy mà mình thấy sạc khá chậm, chụp ảnh thì khá đẹp với nhiều tín năng, chơi game thì OK với những game như liên quân, free fire, roblox,... khá yếu với những game như genshin, honkai,... Nói chung thì mình sử dụng thấy rất hài lòng","pin không bằng các loại cùng tầm nhưng sài cũng không khác mấy mà mình thấy sạc khá chậm, chụp ảnh thì khá đẹp với nhiều tính năng, chơi game thì ok với những game như liên quân, free fire, roblox,... khá yếu với những game như grindhin, honkai,... nói chung thì mình sử dụng thấy rất hài lòng.",5
honor-x8b,Máy chạy mượt bin sài bình thường cam đẹp màn hình hoàn thiện chưa tốt lắm bị che mất chữ ở 2 bên góc màn hình phía dưới,"máy chạy mượt, pin sài bình thường, camera đẹp, màn hình hoàn thiện chưa tốt lắm bị che mất chữ ở hai bên góc màn hình phía dưới.",4
honor-x8b,"Mới mua được 2 ngày. Sạc 35w chậm hơn 33w, để qua đêm tụt 5% pin. Dùng liên tục thì dùng được 7h nghe gọi, chơi game thì chưa biết. Không có ghi âm cuộc gọiai cần ghi âm cuộc gọi thì không nên dùng. Còn lại thì dùng rất tốt.","mới mua được hai ngày. sạc 35w chậm hơn 33w, để qua đêm tụt 5% pin. dùng liên tục thì dùng được 7h nghe gọi, chơi game thì chưa biết. không có ghi âm cuộc gọiai cần ghi âm cuộc gọi thì không nên dùng. còn lại thì dùng rất tốt.",3
honor-x8b,E mới mua máy dùng được 34 ngày mà e muốn giả lại có được k ạ,em mới mua máy dùng được 34 ngày mà em muốn giả lại có được không ạ?,3
honor-x8b,"Máy đẹp, rất mượt, rất tốt, nên mua","máy đẹp, rất mượt, rất tốt, nên mua.",5
honor-x8b,"E mới mua được 2 tháng, bán lại thì mất bao nhiêu % ạ","em mới mua được hai tháng, bán lại thì mất bao nhiêu phần trăm ạ?",5
honor-x8b,Mình mới mua chưa được 1 tháng nhưng bị rơi vỡ có đổi được ko,mình mới mua chưa được một tháng nhưng bị rơi vỡ có đổi được không?,5
honor-x8b,Cho hỏi đã dan màn hình luôn chưa vậy ac,cho hỏi đã dán màn hình luôn chưa vậy ạ?,4
honor-x8b,Ok,ok!,5
honor-x8b,"nói chung máy mượt nhưng chỉnh độ sáng tự động mà ra ngoài trời nắng trở vào nhà nó không giảm tự động, còn nguyên nền màu trắng mong shop hỗ trợ ạ","nói chung máy mượt nhưng chỉnh độ sáng tự động mà ra ngoài trời nắng trở vào nhà nó không giảm tự động, còn nguyên nền màu trắng, mong shop hỗ trợ ạ.",3
honor-x8b,"Điện thoại xài rất ok trong tầm giá, mọi người nên mua để trải nghiệm","điện thoại xài rất ok, trong tầm giá, mọi người nên mua để trải nghiệm.",5
honor-x8b,Mấy em dep,mấy em đẹp.,5
honor-x8b,Ko có tính năng NFC.,không có tính năng nc.,4
honor-x8b,Mua được gần 1 tháng máy khá ok mạnh mượt sạc nhanh thiết kế đẹp,"mua được gần một tháng, máy khá ok, mạnh, mượt, sạc nhanh, thiết kế đẹp.",5
honor-x8b,đã mua sp này sử dụng thấy rất ổn app mượt nhẹ tay ai dùng rồi cũng thích với giá đang giảm sâu 6.690.000đ,"đã mua sản phẩm này sử dụng thấy rất ổn, app mượt, nhẹ tay, ai dùng rồi cũng thích với giá đang giảm sâu 6.690.000đ.",5
honor-x8b,Mình mới mua được hơn tuần. Gọi điện zalo messenger rung lắc mặc dù mạng wifi rất mạnh muốn đổi cái khác,"mình mới mua được hơn tuần. gọi điện zalo messenger rung lắc mặc dù mạng wifi rất mạnh, muốn đổi cái khác.",3
iphone-12,"Mua máy lướt được 2 hôm đã lỗi loa ngoài, lúc bán nhân viên ko báo luôn là lỗi loa phải gửi đi bảo hành mất thời gian, tốn tiền dán cường lực với ppf","mua máy lướt được hai hôm đã lỗi loa ngoài, lúc bán nhân viên không báo luôn là lỗi loa phải gửi đi bảo hành, mất thời gian, tốn tiền dán cường lực với pda.",1
iphone-12,Mới mua mà dễ nóng quá. Khi sạc và nhất là bật máy ảnh vài phút là nóng rồi,mới mua mà dễ nóng quá. khi sạc và nhất là bật máy ảnh vài phút là nóng rồi.,2
iphone-12,"Tôi mới dùng khoảng 1 tháng. Mong TGDD hướng dẫn cách dùng 02 sim Iphone 12 tôi đang dùng sim vật lý, muốn dùng thẻm 1 sim nữa esim cho tiện công việc.","tôi mới dùng khoảng một tháng. mong thế giới di động hướng dẫn cách dùng 02 sim iphone 12 tôi đang dùng sim vật lý, muốn dùng thẻ một sim nữa cho tiện công việc.",5
iphone-12,Xài lúc vừa ra tới h. Quá ok,xài lúc vừa ra tới h. quá ok!,5
iphone-12,"tạm ổn. nhưng pin hôm mua còn 99%, về sài 2 hôm thì tụt xuống 98%. còn lại tất cả đều ok","tạm ổn. nhưng pin hôm mua còn 99%, về sài hai hôm thì tụt xuống 98%. còn lại tất cả đều ok.",3
iphone-12,Bên mình có bán AirTag đi kèm ko ạ,bên mình có bán airtag đi kèm không ạ?,4
iphone-12,Hàng trưng bày. Sạc 4x lần mà pin tụt còn 94%,hàng trưng bày. sạc 4 lần mà pin tụt còn 94%.,1
iphone-12,Mặt kính cảm ứng cường lực nhưng ko chống sước. Dùng dc 2 tháng màn hình sước ko còn chỗ trống. Thua màn hình ip se 2020,mặt kính cảm ứng cường lực nhưng không chống sước. dùng được hai tháng màn hình sước không còn chỗ trống. thua màn hình iphone sẽ 2020?,1
iphone-12,Hiện tại sd tốt,hiện tại sử dụng tốt.,4
iphone-12,Sản phẩm Sài OK lắm,sản phẩm sài ok lắm.,5
iphone-12,Mơi dùng được 1 tuần máy vẫn ổn định thời gian dài hơn thì chưa biết thế nào. Nói chung là đồ điện tử thì may hơn khôn,"mới dùng được một tuần máy vẫn ổn định, thời gian dài hơn thì chưa biết thế nào. nói chung là đồ điện tử thì máy hơn khôn.",4
iphone-12,"Điện thoại mua được gần 1 tháng, lúc trước dùng bình thường nhưng gần đây chỉ lướt FB cũng rất nóng, mong được phản hồi","điện thoại mua được gần một tháng, lúc trước dùng bình thường nhưng gần đây chỉ lướt facebook cũng rất nóng, mong được phản hồi.",4
iphone-12,Mai mốt mang đi bảo hành đây tự nhiên sọc màn cho dù không rơi,"mai mốt mang đi bảo hành đây, tự nhiên sọc màn cho dù không rơi.",1
iphone-12,Sản phẩm tốt,sản phẩm tốt.,5
iphone-12,Mới mua được 3 tháng bây giờ phát hiện ra bức xạ vậy ra đổi có được không,"mới mua được ba tháng bây giờ phát hiện ra bức xạ, vậy ra đổi có được không?",2
iphone-12,Hàng rất OK,hàng rất ok.,5
iphone-12,Ok,ok!,5
iphone-12,Ok tốt,"ok, tốt.",5
iphone-12,Tốt,tốt.,5
iphone-12,"Oce lắm ạ, máy đẹp, thank shop","đẹp lắm ạ, máy đẹp, thank shop!",5
iphone-12,Màu đẹp dùng rất OK,màu đẹp dùng rất ok.,5
iphone-12,Ưng cái màu máy.,ưng cái màu máy.,5
iphone-12,Đang xài bình thường. Máy ngoại hình phù hợp con gái hơn. Nam cầm cảm giác hơi nhẹ tay,đang xài bình thường. máy ngoại hình phù hợp con gái hơn. nam cầm cảm giác hơi nhẹ tay.,4
iphone-12,Cho mình hỏi dt mình mua bên thới giới di động mà giờ nó bị hư mình có thể đem ra điện máy xanh gửi sửa chữa được chứ,"cho mình hỏi điện thoại mình mua bên thế giới di động mà giờ nó bị hư, mình có thể đem ra điện máy xanh gửi sửa chữa được chứ?",5
iphone-12,Tốt,tốt.,5
iphone-12,Ok,ok!,4
iphone-12,"Nhanh , màn hình k sáng lắm","nhanh , màn hình không sáng lắm.",4
iphone-12,Tốt,tốt.,4
iphone-12,tốt,tốt.,5
iphone-12,"Mới mua được 1 tháng thì xảy ra tình trạng tụt pin qua đêm, đã tắt toàn bộ các ứng dụng, mạng và bluetooth… chả hiểu nổi. Quá tệ","mới mua được một tháng thì xảy ra tình trạng tụt pin qua đêm, đã tắt toàn bộ các ứng dụng, mạng và bluetooth... chả hiểu nổi.. quá tệ!",2
iphone-12,Có dây sạc mà ko có củ sạc,có dây sạc mà không có củ sạc.,3
iphone-12,Very good,very good.,5
iphone-12,Sp tốt,sản phẩm tốt.,4
iphone-12,OK tốt á,"ok, tốt á!",4
iphone-12,Hàng ok,hàng ok!,5
iphone-12,Rất ok,rất ok.,5
iphone-12,Do máy trải nghiệm nên màn hơi vàng chút xíu,do máy trải nghiệm nên màn hơi vàng chút xíu.,3
iphone-12,Cám ơn Thế giới di động.,cám ơn thế giới di động.,5
iphone-12,Tốt,tốt.,5
iphone-12,Dùng mượt hơn sámung,dùng mượt hơn sau.,4
iphone-12,Bắt mạng rất yếu,bắt mạng rất yếu.,2
iphone-12,Sản phẩm dùng rất tốt mình không game chỉ quay phim chụp hình như vậy là quá đủ,"sản phẩm dùng rất tốt, mình không game, chỉ quay phim, chụp hình, như vậy là quá đủ.",5
iphone-12,rất tot,rất tốt.,5
iphone-12,Good,good!,5
iphone-12,Tốt,tốt.,5
iphone-12,Tệ pin dại quá,tệ pin dại quá!.,1
iphone-12,"Sản phẩm rất đẹp, dùng mượt, chưa thấy lỗi nào","sản phẩm rất đẹp, dùng mượt, chưa thấy lỗi nào.",5
iphone-12,Ok,ok!,5
iphone-12,Sản phẩm chất lượng,sản phẩm chất lượng.,4
iphone-12,Sản phẩm này tốt,sản phẩm này tốt.,4
iphone-12,Đt sử dụng ok k có vấn đề gì,"điện thoại sử dụng ok, không có vấn đề gì.",5
iphone-12,Hàng tốt nhé mn,hàng tốt nhé mọi người!.,4
iphone-12,"ổn, mượt","ổn, mượt.",5
iphone-12,OK,ok!,5
iphone-12,"Pin của điện thoại mới mà như pin bị chai vậy, xuống rất nhanh. Mình rất thất vọng, mai mình đem ra shop đổi con khác đây!","pin của điện thoại mới mà như pin bị chai vậy, xuống rất nhanh. mình rất thất vọng, mai mình đem ra shop đổi con khác đây!",2
iphone-12,Trải nghiệm thú vị,trải nghiệm thú vị.,4
iphone-12,Chưa thấy lỗi gì,chưa thấy lỗi gì.,4
iphone-12,"Máy bắt wifi yếu, đã đổi trả 1 lần","máy bắt wifi yếu, đã đổi trả một lần.",3
iphone-12,Sản phẩm tốt,sản phẩm tốt.,4
iphone-12,Sp dùng rất OK,sản phẩm dùng rất ok.,4
iphone-12,Máy lỗi đổi khó khăn quá,máy lôi đổi khó khăn quá.,1
iphone-12,Rất tốt,rất tốt.,5
iphone-12,Hiện tại mình đang dùng và đang kiểm tra nếu vó vđ sẽ phản hồi nhé. Cảm ơn!,hiện tại mình đang dùng và đang kiểm tra nếu vó vấn đề sẽ phản hồi nhé. cảm ơn!,4
iphone-12,Sử dụng tốt. Phục vụ tốt.,sử dụng tốt. phục vụ tốt.,5
iphone-12,máy tốt,máy tốt.,5
iphone-12,"Sản phẩm rất tốt , mọi người nên dùng thử","sản phẩm rất tốt , mọi người nên dùng thử.",5
iphone-12,Tuyệt vời ông mặt trời...,tuyệt vời ông mặt trời...,5
iphone-12,Ok trong tầm giá,ok trong tầm giá.,5
iphone-12,Mặc dù hôm nhận hàng thời tiết rất lạnh. Nhưng các bạn nhân viên giao hàng đúng hẹn và hướng dẫn kích hoạt sản phẩm rất nhiệt tình,"mặc dù hôm nhận hàng thời tiết rất lạnh.., nhưng các bạn nhân viên giao hàng đúng hẹn và hướng dẫn kích hoạt sản phẩm rất nhiệt tình.",5
iphone-12,Rất ok,rất ok.,5
iphone-12,"Máy chất lượng tốt, hài lòng với dịch vụ","máy chất lượng tốt, hài lòng với dịch vụ.",5
iphone-12,Điện thoại sài rất ổn,điện thoại sài rất ổn.,4
iphone-12,Hiện tại vẫn chạy bình thường,hiện tại vẫn chạy bình thường.,4
iphone-12,Máy xài mượt,máy xài mượt.,5
iphone-12,Ok,ok!,5
iphone-12,"Thiết kế nhỏ gọn, sang trọng, chụp hình siêu đẹp, mượt mà, dễ xài, pin xài đủ 1 ngày. Nhân viên thế giới di động thân thiện, chuyên nghiệp.","thiết kế nhỏ gọn, sang trọng, chụp hình siêu đẹp, mượt mà, dễ xài, pin xài đủ một ngày. nhân viên thế giới di động thân thiện, chuyên nghiệp.",5
iphone-12,"nhân viên thân thiện tư vấn nhiệt tình, cảm ơn nhân viên đmx Quảng Tùng","nhân viên thân thiện, tư vấn nhiệt tình, cảm ơn nhân viên điện máy xanh quảng tùng.",5
iphone-12,"Đẹp . Máy siêu mượt, nhân viên nhiệt tình","đẹp . máy siêu mượt, nhân viên nhiệt tình.",5
iphone-12,May mới mà màn hình và sau lưng gõ ọp ọp ko biết có đc đổi may mơi ko,máy mới mà màn hình và sau lưng gõ ọp ọp không biết có được đổi máy mới không?,2
iphone-12,"Cho đến hiện tại, mọi thứ vẫn bình thường.","cho đến hiện tại, mọi thứ vẫn bình thường.",4
iphone-12,Hiện tại thì tốt,hiện tại thì tốt.,4
iphone-12,"Máy dùng rất ok ko 1 vết trầy xước,đặc biệt quản lý cửa hàng chia sẻ rất chi tiết về sản phẩm","máy dùng rất ok, không một vết trầy xước, đặc biệt quản lý cửa hàng chia sẻ rất chi tiết về sản phẩm.",5
iphone-12,Ok,ok!,5
iphone-12,"Sản phẩm dùng tốt, ổn định","sản phẩm dùng tốt, ổn định.",4
iphone-12,Ok xài tốt vợ mình rất thích,"ok, xài tốt vợ mình rất thích.",5
iphone-12,Dt mới mua chưa dk 2 tháng.bị như này là sao trời 🤨🤨,điện thoại mới mua chưa đầy hai tháng..bị như này là sao trời.,2
iphone-12,Máy mới nên dùng vẫn ok mỗi tội chưa ok như ip13 ip14 😁,máy mới nên dùng vẫn ok mỗi tội chưa ok như ip13 ip14 .,5
iphone-12,🐖👍👍👍👐👍👐👍,.,5
iphone-12,Tốt,tốt.,5
iphone-12,tốt,tốt.,5
iphone-12,Tốt,tốt.,4
iphone-12,Rất tốt,rất tốt.,5
iphone-12,Tốt,tốt.,5
iphone-12,Máy mới sử dụng. 1 năm đã cháy main,máy mới sử dụng... một năm đã cháy main.,1
iphone-12,Đc,được.,4
iphone-12,Sản phẩm tốt,sản phẩm tốt.,4
iphone-12,Nhân viên nhiệt tình,nhân viên nhiệt tình.,5
iphone-12,đt mượt chụp hình đẹp giá mắc đập là bể mắt hí ko nhận diện đc faceid khi đeo khẩu trang :)),"điện thoại mượt, chụp hình đẹp, giá mắc đập là bể mắt, hít, không nhận diện được faceid khi đeo khẩu trang.",4
iphone-12,Sưa lai cái máy ep cho chị xong gọi chị lấy,"sưa lại cái máy epo cho chị xong, gọi chị lấy.",4
iphone-12,"Truóc mắt OK chát lượng máy còn Tg gian sau chưa biết thế nào - phần dịch vụ cài đặt lại máy : nhân viên đã hỗ trợ nhưng một số phần mềm chưa khôi phục lại dc ( email, goiogle pho to …)","tróc mắt ok, chất lượng máy còn thời gian sau chưa biết thế nào - phần dịch vụ cài đặt lại máy : nhân viên đã hỗ trợ nhưng một số phần mềm chưa khôi phục lại được (mail, googgle, pho to ...).",4
iphone-12,Sp ok,sản phẩm ok.,4
iphone-12,hoài lòng với sản phẩm đã mua,hoài lòng với sản phẩm đã mua.,5
iphone-12,"Sp tốt, phục vụ chu đáo!","sản phẩm tốt, phục vụ chu đáo!",5
iphone-12,Ok,ok!,5
iphone-12,Rất tốt,rất tốt.,5
iphone-12,"Giao nhanh. Nv nhiệt tình, máy đẹp","giao nhanh. nhân viên nhiệt tình, máy đẹp.",5
iphone-12,Dùng ok,dùng ok.,4
iphone-12,vẫn dùng tốt,vẫn dùng tốt.,5
iphone-12,Oke rất hài lòng 👍,"ok, rất hài lòng,.",5
iphone-12,"Có mua chiếc iPhone 12 đã qua sử dụng, được nhân viên kiểm tra là chủ cũ mua máy này hồi tháng 3 lúc 20h và trả lại siêu thị 22h. Nghĩa là chỉ sử dụng khoảng 2 tiếng đồng hồ. Nhân viên còn miêu tả là khách hàng trước còn chưa đem máy ra khỏi siêu thị. (Hình như là làm hồ sơ trả góp thế nào đó rồi trả lại). Nhưng không hiểu sao trong máy lại có hình gia đình họ chụp ở công viên :) Còn ngoại quan khung máy thì bong tróc khá nhiều, màn hình xước rất nhiều và rất sâu. Mua về dán cường lực hay dán dẻo PPF đều không thể che được các vết xước vì xước quá sâu. Hỏi nhân viên thì nhân viên bảo là do để trong kho lâu nên bị xước. Vì xước quá nên giảm thêm 300k. Thái độ phục vụ của siêu thị thì rất tốt, rất hài lòng. Còn nhân viên tổng đài gọi lại để xác nhận ngày hôm sau thì cách nói chuyện chưa tốt. Như cảnh sát hỏi cung tội phạm.","có mua chiếc iphone 12 đã qua sử dụng, được nhân viên kiểm tra là chủ cũ mua máy này hồi tháng ba lúc 20h và trả lại siêu thị 22h. nghĩa là chỉ sử dụng khoảng hai tiếng đồng hồ. nhân viên còn miêu tả là khách hàng trước còn chưa đem máy ra khỏi siêu thị. (hình như là làm hồ sơ trả góp thế nào đó rồi trả lại) nhưng không hiểu sao trong máy lại có hình gia đình họ chụp ở công viên còn ngoại quan khung máy thì bong tróc khá nhiều, màn hình xước rất nhiều và rất sâu. mua về dán cường lực hay dán dẻo ppf đều không thể che được các vết xước vì xước quá sâu. hỏi nhân viên thì nhân viên bảo là do để trong kho lâu nên bị xước. vì xước quá nên giảm thêm 300k. thái độ phục vụ của siêu thị thì rất tốt, rất hài lòng. còn nhân viên tổng đài gọi lại để xác nhận ngày hôm sau thì cách nói chuyện chưa tốt. như cảnh sát hỏi cung tội phạm.",2
iphone-12,Tuyệt vời,tuyệt vời.,5
iphone-12,Tốt,tốt.,5
iphone-12,Cũng tốt mượt mà,"cũng tốt, mượt mà.",4
iphone-12,Rất hài lòng,rất hài lòng.,5
iphone-12,oke,ok!,5
iphone-12,Rất hài lòng,rất hài lòng.,5
iphone-12,Mua đt ở tgdd tôi thấy yên tâm,mua điện thoại ở thế giới di động tôi thấy yên tâm.,4
iphone-12,"Sản phẩm chính hảng xài rất tốt, cảm ứng rất mượt mà . Mình chọn mua sản phẩm này chỉ 64G nhưng đủ yêu cầu cho riêng mình và được giảm giá nơi cửa hàng, hợp tài chánh và ý thích của cá nhân mình . TGDĐ là cửa hàng tôi tin tưởng nhất khi mua điện thoại hoặc các sản phẩm khác, chế độ hậu mãi của cửa hàng rất tốt.","sản phẩm chính hảng xài rất tốt, cảm ứng rất mượt mà . mình chọn mua sản phẩm này chỉ 64g nhưng đủ yêu cầu cho riêng mình và được giảm giá nơi cửa hàng, hợp tài chánh và ý thích của cá nhân mình . tgdđ là cửa hàng tôi tin tưởng nhất khi mua điện thoại hoặc các sản phẩm khác, chế độ hậu mãi của cửa hàng rất tốt.",5
iphone-12,Tốt,tốt.,5
iphone-12,Sang,sang.,4
iphone-12,Sản phẩm rất tốt nhân viên tư vấn rất nhiệt tình,"sản phẩm rất tốt, nhân viên tư vấn rất nhiệt tình.",5
iphone-12,"thái độ phục vụ của ĐMX rất tốt. đắt hơn một số nơi một chút nhưng ksao.hàng đc bảo đảm hơn. máy dùng mượt mà, xịn xịn.,","thái độ phục vụ của điện máy xanh rất tốt. đắt hơn một số nơi một chút nhưng sao hàng được bảo đảm hơn. máy dùng mượt mà, xịn xịn.,.",5
iphone-12,Tạm ổn pin hơi nhanh hết bù lại sạc nhanh😊😊😊,"tạm ổn, pin hơi nhanh hết, bù lại sạc nhanh,.",4
iphone-12,sản phẩm ok ạ,sản phẩm ok ạ?,5
iphone-12,Nhân viên nhiệt tình,nhân viên nhiệt tình.,4
iphone-12,Rất hài lòng với sản phẩm nhân viên tư vấn nhiệt tình chu đáo .,rất hài lòng với sản phẩm nhân viên tư vấn nhiệt tình chu đáo .,5
iphone-12,Tốt,tốt.,5
iphone-12,Chơi game khá ngon nha 😂,chơi game khá ngon nha .,5
iphone-12,Tân tình chu đáo,tân tình chu đáo.,5
iphone-12,Máy dùng cũng OK nhưng pin hoi kem,máy dùng cũng ok nhưng pin hơi kém.,3
iphone-12,"Sản phẩm được, hình thức mới đẹp, nói chung không có gì để chê","sản phẩm được, hình thức mới đẹp, nói chung không có gì để chê.",5
iphone-12,Vừa mua hôm trước hôm sau đã phải đi bào hành vì loa thoại không có,vừa mua hôm trước hôm sau đã phải đi bảo hành vì loa thoại không có.,2
