product_id,comment,comment_clean_stage1,rating
iphone-15-plus,"Dùng được 2 ngày thì lỗi không nhận sạc, phải reset máy mới nhận sạc, vậy là do lỗi phần mềm đúng k nhỉ","dùng được hai ngày thì lỗi không nhận sạc, phải reset máy mới nhận sạc, vậy là do lỗi phần mềm đúng không nhỉ?",4
iphone-15-plus,Mới mua hôm qua máy mượt pin trâu,"mới mua hôm qua, máy mượt, pin trâu.",5
iphone-15-plus,tuyệt mn nên trải ngh,"tuyệt, mọi người nên trải nghiệm.",5
iphone-15-plus,Rấy hài lòng,rất hài lòng.,5
iphone-15-plus,Tốt,tốt.,5
iphone-15-plus,Rất đẹp dùng rất tốt,"rất đẹp, dùng rất tốt.",5
iphone-15-plus,Mua theo lý trí và rất hài lòng,mua theo lý trí và rất hài lòng.,5
iphone-15-plus,Tốt dùng mượt,"tốt, dùng mượt.",5
iphone-15-plus,"Máy xài mượt , tốt !","máy xài mượt , tốt !",5
iphone-15-plus,Cho mình hỏi dòng ip15pl sao trên khe sim lại không in số máy nhỉ,cho mình hỏi dòng ip 15 sao trên khe sim lại không in số máy nhỉ?,4
iphone-15-plus,"Cái gì cũng ok, từ sản phẩm tới nhân viên hỗ trợ. Chỉ có điều thời gian chuyển đổi dữ liệu từ máy cũ sang mới lâu quá nên ngồi đó chán.Góp ý nên có nước cho khách hàng uống nếu như quá trình mua hàng lâu nhé tgdđ ơi.","cái gì cũng ok, từ sản phẩm tới nhân viên hỗ trợ. chỉ có điều thời gian chuyển đổi dữ liệu từ máy cũ sang mới lâu quá nên ngồi đó chán.góp ý nên có nước cho khách hàng uống nếu như quá trình mua hàng lâu nhé tgđ ơi.",5
iphone-15-plus,"Mình đặt mua IP15+ qua trước đến cửa hàng nhận máy thì đợi hồi lâu mới có máy. Cửa hàng thì không có ốp lưng, cường lực. Có miếng dán chống chày thì bạn nhân viên dán bị bọt khí, phản hồi cho bạn ấy thì bạn nói anh về sạc nóng máy là tự hết. Mua điện thoại xong thì bạn nhân viên đưa cái túi bự chà bá lửa do hết túi mong anh thông cảm. Một trải nghiệm mua hàng cực kì tệ.","mình đặt mua ip15+ qua trước đến cửa hàng nhận máy thì đợi hồi lâu mới có máy. cửa hàng thì không có ốp lưng, cường lực. có miếng dán chống chày thì bạn nhân viên dán bị bọt khí, phản hồi cho bạn ấy thì bạn nói anh về sạc nóng máy là tự hết. mua điện thoại xong thì bạn nhân viên đưa cái túi bự chà bá lửa do hết túi mong anh thông cảm. một trải nghiệm mua hàng cực kì tệ.",1
iphone-15-plus,"Dùng hơn hai tháng máy ổn định,chụp ảnh ổn áp, pin cực trâu, cầm nhẹ tay, màu xinh","dùng hơn hai tháng, máy ổn định, chụp ảnh ổn áp, pin cực trâu, cầm nhẹ tay, màu xinh.",5
iphone-15-plus,Giâ cao hơn những cửa hàng khác. Khuyến mãi không hữu ích,giá cao hơn những cửa hàng khác. khuyến mãi không hữu ích.,5
iphone-15-plus,Ok,ok!,5
iphone-15-plus,Bị lỗi sạc điện thoại không vào pin khi mới mua có 10 ngày mong tgdd liên hệ sớm,"bị lỗi sạc điện thoại không vào pin khi mới mua có mười ngày, mong thế giới di động liên hệ sớm.",2
iphone-15-plus,Xài pin 1 ngày khỏi suy nghĩ tgdd ngã 3 đh phục vụ tốt,"xài pin một ngày khỏi suy nghĩ, thế giới di động ngã ba đã phục vụ tốt.",5
iphone-15-plus,"Điện thoại mk mới mua hôm 2710 đến hnay là 211 mới dùng đc mấy hôm mà đt tụt pin nhiều quá có 7tiếng đồng hồ mk tắt hết wifi, 4g và các tác vụ ứng dụng chạy ngầm và không dùng điện thoại trong thời gian đó nhưng vẫn bị tụt mất 6% pin ra cửa hàng thì các kêu bình thường và k hỗ trợ mấy mới mà vậy thì","điện thoại mình mới mua hôm 2710 đến hôm nay là 211 mới dùng được mấy hôm mà điện thoại tụt pin nhiều quá, có 7 tiếng đồng hồ mình tắt hết wifi, 4g và các tác vụ ứng dụng chạy ngầm và không dùng điện thoại trong thời gian đó nhưng vẫn bị tụt mất 6% pin, ra cửa hàng thì các kêu bình thường và không hỗ trợ mấy mới mà vậy thì...",3
iphone-15-plus,Rất tốt. Nhẹ. Rất mượt,rất tốt. nhẹ. rất mượt.,5
iphone-15-pro-max,Mới mua dc 1 tháng sạc 25 lần mà tuột pin đã tuột 99% rồi,"mới mua được một tháng, sạc 25 lần mà tuột pin đã tuột 99% rồi.",2
iphone-15-pro-max,"Đã mua iphone 15pro max hàng đã qua sử dụng tại Thế Giới Di Động, tuy nhiên sản phẩm không phải mã VN/A mà là mã PA/A Indonesia .Quá thất vọng vì nhân viên không nói rõ sản phẩm không phải của Việt Nam.Ngay cả trên website trong mục thông tin của sản phẩm cũng không đề cập tới sản phẩm của nước nào, tại sao không nói rõ cho người mua biết để người mua cân nhắcTôi mua hàng tại TGDĐ bởi vì tin tưởng sản phẩm Iphone này là của thị trường Việt Nam, tuy nhiên lại nhận được sản phẩm của nước ngoài, nếu muốn mua iphone của nước ngoài thì có thể lựa chọn rất nhiều hệ thống của các nhà bán lẻ khác chứ đâu cần mua của TGDĐBản thân tôi đã mua khá nhiều hàng cũ của TGDĐ, ĐMX, tuy nhiên lần này tôi thực sự thất vọng, và có lẽ sẽ cân nhắc thay đổi nơi mua hàng.Tạm biệt nơi đã từng đặt niềm tin","đã mua iphone 15 pro max hàng đã qua sử dụng tại thế giới di động, tuy nhiên sản phẩm không phải mã vn/a mà là mã pa/a indonesia .quá thất vọng vì nhân viên không nói rõ sản phẩm không phải của việt nam.ngay cả trên website trong mục thông tin của sản phẩm cũng không đề cập tới sản phẩm của nước nào, tại sao không nói rõ cho người mua biết để người mua cân nhắc.tôi mua hàng tại tgdđ bởi vì tin tưởng sản phẩm iphone này là của thị trường việt nam, tuy nhiên lại nhận được sản phẩm của nước ngoài, nếu muốn mua iphone của nước ngoài thì có thể lựa chọn rất nhiều hệ thống của các nhà bán lẻ khác chứ đâu cần mua của tgdđ, bản thân tôi đã mua khá nhiều hàng cũ của tgdđ, đm., tuy nhiên lần này tôi thực sự thất vọng, và có lẽ sẽ cân nhắc thay đổi nơi mua hàng.tạm biệt nơi đã từng đặt niềm tin.",1
iphone-15-pro-max,Mình mua điện thoại 26 tháng 11 năm 2024 sử dụng tới ngày 11 tháng 2 năm 2025 thì bị sụp nguồn. Bây giờ phải gửi đi bảo hành chờ đợi mất bao nhiêu thời gian và dữ liệu. Đúng ra những lỗi lặt vặt thì nên gửi đi bảo hành chứ lỗi sập nguồn là phải đổi ngay cho khách một điện thoại khác. Bỏ ra 30 triệu mua điện thoại mà trải nghiệm dở tệ.,mình mua điện thoại 26 tháng 11 năm 2024 sử dụng tới ngày 11 tháng hai năm 2025 thì bị sụp nguồn. bây giờ phải gửi đi bảo hành chờ đợi mất bao nhiêu thời gian và dữ liệu. đúng ra những lỗi lặt vặt thì nên gửi đi bảo hành chứ lỗi sập nguồn là phải đổi ngay cho khách một điện thoại khác. bỏ ra 30 triệu mua điện thoại mà trải nghiệm dở tệ.,1
iphone-15-pro-max,Tôi mua ngày 16052024 sản phẩm ok nhưng nay là tháng 22005 thấy sạc có vấn đề không biết có đổi dc không mong ad tv,"tôi mua ngày 16052024 sản phẩm ok nhưng nay là tháng 22005 thấy sạc có vấn đề không biết có đổi được không, mong admin tư vấn.",4
iphone-15-pro-max,"Mới mua 3 tháng sạc 37 lần mà pin tụt còn 98%, tệ thật sự","mới mua ba tháng, sạc 37 lần mà pin tụt còn 98%, tệ thật sự.",2
iphone-15-pro-max,Đặt giới hạn sạc 95% sao vẫn sạc lên được 96% vậy ạ,đặt giới hạn sạc 95% sao vẫn sạc lên được 96% vậy ạ?,4
iphone-15-pro-max,Sao máy mình thỉnh thoảng có cuộc gọi đến là bị đơ máy không cảm ứng được ạ,sao máy mình thỉnh thoảng có cuộc gọi đến là bị đơ máy không cảm ứng được ạ?,4
iphone-15-pro-max,"Mới mua 15prm , pin tuột nhanh , máy nóng","mới mua 15prm , pin tuột nhanh , máy nóng.",2
iphone-15-pro-max,"Mới mua 1 tháng, hay bị lỗi cuộc gọi đến bắt máy ko đc là sao vậy","mới mua một tháng, hay bị lỗi cuộc gọi đến bắt máy không được là sao vậy?",1
iphone-15-pro-max,mua về xài 2 thang máy chơi được tầm 1 tiếng là nóng máy. pin con 98% thôi có bảo hành kiểm tra hay đổi được không,mua về xài hai tháng máy chơi được tầm một tiếng là nóng máy. pin con 98% thôi có bảo hành kiểm tra hay đổi được không?,3
iphone-15-pro-max,Mình mới đập hộp tgdd nhưng để qua đêm pin tụt 45% dù đã tắt wf 3g. Cần hỗ trợ,"mình mới đập hộp thế giới di động nhưng để qua đêm pin tụt 45% dù đã tắt wifi 3g.., cần hỗ trợ.",3
iphone-15-pro-max,máy mới mua được 1 tháng ở tgđ giờ đổi qua 16 pro max thì bù bao nhiêu nữa bạn ơi,"máy mới mua được một tháng, ở thế giới di động giờ đổi qua 16 pro max thì bù bao nhiêu nữa bạn ơi?",5
iphone-15-pro-max,Iphone mình mua t4. Bấm soạn thảo vban hay bị đơ,iphone mình mua t4... bấm soạn thảo văn hay bị đơ.,4
iphone-15-pro-max,Tôi mua điện thoại 15promax sài hơn 5 tháng mà dây sạc bị hư sạc lúc dô lúc k dô là sao làm như mua dây sạc đểu vậy,"tôi mua điện thoại 15 promax sài hơn năm tháng mà dây sạc bị hư, sạc lúc dô lúc không dô là sao, làm như mua dây sạc đểu vậy.",4
iphone-15-pro-max,Mới 1 tháng 15 ngày mà đã tuột 3% có sao kh ạ,mới một tháng 15 ngày mà đã tuột 3% có sao không ạ?,3
iphone-15-pro-max,"Sạc 54 lần pin còn 98%, pin tụt nhanh, máy nóng","sạc 54 lần pin còn 98%, pin tụt nhanh, máy nóng.",2
iphone-15-pro-max,Tại sao tui mới mua được 1 tháng 4 ngày sạc 35 lần mà pin lại tuột xuống 99%,tại sao tui mới mua được một tháng bốn ngày sạc 35 lần mà pin lại tuột xuống 99%?,2
iphone-15-pro-max,"Vợ tôi tặng ip 15prom , tôi cảm thấy nó khá giá quá cao so với kinh tế gđ , giờ tối muốn đổi sang sp khác được k , tôi k sử dụng nhìu tác vụ nặng nên vẫn chưa cần thiết cấu hình cao","vợ tôi tặng iphone 15 prom , tôi cảm thấy nó khá giá, quá cao so với kinh tế gia đình , giờ tối muốn đổi sang sản phẩm khác được không , tôi không sử dụng nhiều tác vụ nặng nên vẫn chưa cần thiết cấu hình cao .",3
iphone-15-pro-max,"Mới mua chưa được 3 tháng , chỉ sử dụng lước fb, tiktok 2 ngày sạc lần mà giờ xem lại sạc 26 lần mà pin xuống còn 99% trong khi mua cuc sạc chính hãng tgdđ quá chán thấy thất vọng thật.","mới mua chưa được ba tháng , chỉ sử dụng lước fb, tiktok hai ngày sạc lần mà giờ xem lại sạc 26 lần mà pin xuống còn 99% trong khi mua cuc sạc chính hãng tgdđ quá chán thấy thất vọng thật.",2
iphone-15-pro-max,Xài tạm đc.H muốn lên đời 16prm thì bù them bao nhiu tiềnMáy xài ch đc 2 tháng,"xài tạm được, muốn lên đời 16 em thì bù thêm bao nhiêu tiền máy xài chỉ được hai tháng.",3
iphone-15-pro-max,"Mua chưa đc 1 tháng mà lúc có cuộc gọi tới thỉnh thoảng bị đơ màn hình, thỉnh thoảng còn bị đơ máy nửa","mua chưa được một tháng mà lúc có cuộc gọi tới thỉnh thoảng bị đơ màn hình, thỉnh thoảng còn bị đơ máy nửa.",3
iphone-15-pro-max,Cho hỏi ở tiệm mình có dán PPF ko vậy,cho hỏi ở tiệm mình có dán pq không vậy?,4
iphone-15-pro-max,Máy mua mới sạc được 4 lần.. không dùng để qua đêm cứ bị tụt 5% pin,"máy mua mới sạc được bốn lần.., không dùng để qua đêm cứ bị tụt 5% pin.",3
iphone-15-pro-max,15pro max dùng ok ko bị nóng máy lắm chỉ ấm ấm có dán decan bảo vệ máy nữa mình đang ios 17.5.1 sạc 36 lần các bạn mua củ sạc chính hãng ip dùng nó sẽ sạc ổn định máy hơn,"15pro max dùng ok, không bị nóng máy lắm, chỉ ấm ấm có dán decan bảo vệ máy nữa. mình đang ios 17.5.1 sạc 36 lần, các bạn mua củ sạc chính hãng iphone dùng nó sẽ sạc ổn định máy hơn.",4
iphone-15-pro-max,"Mua máy đc hơn 1 tháng. Điều đánh giá đầu tiên là dù promax nhưng k thích bằng 13 thường trc đó tôi sử dụng.1 là dù ram 8G nhưng xử lý chậm, hay bị đơ, nếu thao tác bấm nhanh thì y như rằng đt lác theo luôn, phải ấn phím tắt rồi thoát ứng dụng ra vào lại.2 là zalo, hình ảnh chụp trực tiếp trên ứng dụng zalo quá dở tệ. Độ nét thua xa con 13 trc tôi sdung3 cũng là zalo. Việc chụp nhiều hình ảnh ở camera bên ngoài, sau đó vào luôn zalo để chọn gửi đi, thì thôi xong nó auto lác. Ảnh k load đc ngay mà phải chờ vài phút or đứng hình luôn.Với số tiền 30tr bỏ ra thật k đáng mua chút nào","mua máy được hơn một tháng. điều đánh giá đầu tiên là dù promax nhưng không thích bằng 13 thường trước đó tôi sử dụng.1 là dù ram 8g nhưng xử lý chậm, hay bị đơ, nếu thao tác bấm nhanh thì y như rằng điện thoại lác theo luôn, phải ấn phím tắt rồi thoát ứng dụng ra vào lại.2 là zalo, hình ảnh chụp trực tiếp trên ứng dụng zalo quá dở tệ. độ nét thua xa con 13 trước tôi dùng.3 cũng là zalo. việc chụp nhiều hình ảnh ở camera bên ngoài, sau đó vào luôn zalo để chọn gửi đi, thì thôi xong nó auto lác. ảnh không load được ngay mà phải chờ vài phút hoặc đứng hình luôn.với số tiền 30tr bỏ ra thật không đáng mua chút nào.",2
iphone-15-pro-max,Mới mua dc 1 tháng sạc 25 lần mà tuột pin tuột 99% rôi,"mới mua được một tháng, sạc 25 lần mà tuột pin tuột 99% rồi.",2
iphone-15-pro-max,"Thế giới di động lúc nào cũng chênh giá cao hơn nhưng cửa hàng khác , nghĩ là uy tin thì vào mua . Lỗi 1 đổi 1 , Mua đc 2 ngày Máy lỗi do NSX khi mang đến đổi thì đùn đẩy , lằng nhằng lắm","thế giới di động lúc nào cũng chênh giá cao hơn nhưng cửa hàng khác , nghĩ là uy tín thì vào mua . lỗi một đổi một , mua được hai ngày máy lỗi do nsx khi mang đến đổi thì đùn đẩy , lằng nhằng lắm.",1
iphone-15-pro-max,Máy mình mới sài được 1 tháng 10 ngày từ ngày 01/10/2024 đến ngày 09/11/2024. Dùng sạc chính hãng và không để nóng máy nhiều. Mới chỉ sài được 31 chu kỳ mà pin tụt còn 98%. Mình cần hỗ trợ.,máy mình mới sài được một tháng mười ngày từ ngày 01/10/2024 đến ngày 09/11/2024. dùng sạc chính hãng và không để nóng máy nhiều. mới chỉ sài được 31 chu kỳ mà pin tụt còn 98%. mình cần hỗ trợ.,3
iphone-15-pro-max,pin rất trâu,pin rất trâu.,5
iphone-15-pro-max,"E mới mua đth 15prm vào ngày 28/10/2024 nhưng hiện tại máy lướt k đi cảm giác máy bị đơ, ít dùng và mau tụt pin nữa. E cần hỗ trợ","em mới mua đth 15pm vào ngày 28/10/2024 nhưng hiện tại máy lướt không đều, cảm giác máy bị đơ, ít dùng và mau tụt pin nữa. em cần hỗ trợ.",2
iphone-15-pro-max,Mình mới mua sài được 3 tháng mà mới sạc được 91 lần đã xuống 98%,mình mới mua sài được ba tháng mà mới sạc được 91 lần đã xuống 98%.,3
iphone-15-pro-max,Máy mới sử dụng được vài tháng mà mắc lỗi panicfull Giờ không biết phải làm sao Rất mong được phản hồi từ tgdd,"máy mới sử dụng được vài tháng mà mắc lỗi, pnicfull giờ không biết phải làm sao, rất mong được phản hồi từ thế giới di động.",3
iphone-15-pro-max,"Mua về hôm trước hôm sau phát hiện bụi vào camera, liên hệ cửa hàng và khiếu nại đề nghị đổi 1 đổi 1 do lỗi NSX trong tháng đầuquản lý cửa hàng và cskh gọi đến nói đó k phải lỗi của NSX nên k đổi, bắt gửi đi bảo hành ủa máy chính hãng, có bụi vào camera k phải lỗi do NSX thì là do lỗi của KH để lọt bụi vào à","mua về hôm trước, hôm sau phát hiện bụi vào camera, liên hệ cửa hàng và khiếu nại, đề nghị đổi một đổi một do lỗi nsx trong tháng đầu, quản lý cửa hàng và chăm sóc khách hàng gọi đến nói đó không phải lỗi của nsx nên không đổi, bắt gửi đi bảo hành của máy chính hãng, có bụi vào camera không phải lỗi do nsx thì là do lỗi của không để lọt bụi vào à?",1
iphone-15-pro-max,Tgdd làm ăn kiểu trẻ con làm ăn kiểu vớ vẩn,"thế giới di động làm ăn kiểu trẻ con, làm ăn kiểu vớ vẩn.",1
iphone-15-pro-max,"Mình mua 15 pro max nay được 16 ngày mà mỗi lần sạc pin là máy nóng, qua đêm không sử dụng sáng mở lên bị tuột 5% pin. Cần hỗ trợ","mình mua 15 pro max, nay được 16 ngày mà mỗi lần sạc pin là máy nóng, qua đêm không sử dụng sáng mở lên bị tuột 5% pin. cần hỗ trợ.",3
iphone-15-pro-max,"Bên mình có thu lại máy không ạ Mình đang có nhu cầu lên 16 promax, máy mình mới mua hôm 23/10 tại tgdd","bên mình có thu lại máy không ạ? mình đang có nhu cầu lên 16 promax, máy mình mới mua hôm 23/10 tại thế giới di động.",5
iphone-15-pro-max,"Mới mua Iphone 15 promax ngày 25/10. Sạc mới duy nhất 1 lần. Lúc sạc thì nóng máy, sạc đầy rut ra để qua đêm thì sáng hôm sau tuột mất hết 5% pin. Nhờ sự hỗ trợ ạ","mới mua iphone 15 promax ngày 25/10. sạc mới duy nhất một lần. lúc sạc thì nóng máy, sạc đầy rút ra để qua đêm thì sáng hôm sau tuột mất hết 5% pin. nhờ sự hỗ trợ ạ.",3
iphone-15-pro-max,Ip 15prm mới mua 21/10/2024 sạc bị nóng là sau ah,iphone 15p mới mua 21/10/2024 sạc bị nóng là sau à?,3
iphone-15-pro-max,Mình mua iPhone PRM tại ĐMX mình thấy rất ok,"mình mua iphone pro tại điện máy xanh, mình thấy rất ok.",5
iphone-15-pro-max,Ms xài 3 4 tháng j đó mà pin tuột ko phanh . 106 lần sạc mà xuống 98% . quá chán . cần dc hỗ trợ . đã mua rất nhiều sản phẩm của TGDD chưa bao giờ chán như cái ip15 prm này,"mới xài ba bốn tháng gì đó mà pin tuột không phanh . 106 lần sạc mà xuống 98% . quá chán . cần được hỗ trợ . đã mua rất nhiều sản phẩm của thế giới di động, chưa bao giờ chán như cái ip15 pro này.",2
iphone-15-pro-max,"Sp tốt, bảo hành tận nơi","sản phẩm tốt, bảo hành tận nơi.",5
iphone-15-pro-max,Bên mình có thu mua lại điện thoại không ak,bên mình có thu mua lại điện thoại không à?,4
iphone-15-pro-max,Mới mua ngày 8/9 đến nay đc 1 tháng sạc 29 lần pin tuộc còn 99%,"mới mua ngày 8/9 đến nay được một tháng, sạc 29 lần pin tuộc còn 99%.",3
iphone-15-pro-max,Ủa dán cường lực ở tgdđ là người ta k ghi trên bill hả mng,của dán cường lực ở tgdđ là người ta không ghi trên bill hả mọi người?,3
iphone-15-pro-max,15pm của e mua hồi tháng 6 tới nay sạc được 55 lần mà phần trăm pin trong cài đặt bị tuột thì như nào ạ,15mp của em mua hồi tháng sáu tới nay sạc được 55 lần mà phần trăm pin trong cài đặt bị tuột thì như nào ạ?,5
iphone-15-pro-max,Mua chua dc 1 thang thu lai bao nhieu,mua chua được một thang thu lai bao nhieu?,5
iphone-15-pro-max,Phát hiện ra trong camera có bụi có được hỗ trợ gì không ạ,phát hiện ra trong camera có bụi có được hỗ trợ gì không ạ?,4
iphone-15-pro-max,Máy iphone 15promax sao nghe chỉ được 1 bên loa là sao ta,máy iphone 15 promax sao nghe chỉ được một bên loa là sao ta?,4
iphone-15-pro-max,Mình mới mua máy iphone15prm đã qua sử dụng cả phụ kiện 28tr đưa về tới nhà dây sạc ko sử dụng được gọi điện báo tgdd nhân viên nói bên e ko hỗ trợ dây cáp sạc a mua cái khác sử dụng đi trong khi vừa mua xong được mấy tiếng đồng hồ,mình mới mua máy iphone 15 triệu đã qua sử dụng cả phụ kiện 28 triệu đưa về tới nhà dây sạc không sử dụng được gọi điện báo thế giới di động nhân viên nói bên em không hỗ trợ dây cáp sạc anh mua cái khác sử dụng đi trong khi vừa mua xong được mấy tiếng đồng hồ.,1
iphone-15-pro-max,"Xưa rất thích mua hàng TGDD và ủng hộ thường xuyên. Nhưng sau 1 sự việc. Nói ra chắc các bạn nhân viên kiểm tra sẽ biết. Từ đó, lâu thật lâu không hề mua hàng ở TGDD hay Topzone. Nhưng dù sao cũng mong TGDD làm ăn tốt cho nhân viên có công việc ổn định. Mình đi không đổi tên, ngồi không đổi họ. Các bạn check số 0343 750 262 sẽ biết mình đang nói gì. Hehe","xưa rất thích mua hàng thế giới di động và ủng hộ thường xuyên. nhưng sau một sự việc. nói ra chắc các bạn nhân viên kiểm tra sẽ biết. từ đó, lâu thật lâu không hề mua hàng ở thế giới di động hay topzone. nhưng dù sao cũng mong thế giới di động làm ăn tốt cho nhân viên có công việc ổn định. mình đi không đổi tên, ngồi không đổi họ. các bạn check số 0343 750 262 sẽ biết mình đang nói gì. hehe.",5
iphone-15-pro-max,ad ơi cho mình hỏi máy mình có tình trạng tụt pin khi tắt nguồn và mở lại có bị sao k ạ,admin ơi cho mình hỏi máy mình có tình trạng tụt pin khi tắt nguồn và mở lại có bị sao không ạ?,5
iphone-15-pro-max,"E mua dc 1.5thg nhưng tầm 10 ngày trở lại đây pin tụt nhanh , e chỉ dùng lướt Facebook tiktok thoi k chơi game mà tụt nhanh,sạc đầy để qua đêm tụt 10% , hỗ trợ e với","em mua được 1.5thg nhưng tầm mười ngày trở lại đây pin tụt nhanh , em chỉ dùng lướt facebook tiktok thôi không chơi game mà tụt nhanh, sạc đầy để qua đêm tụt 10% , hỗ trợ em với !",3
iphone-15-pro-max,"Hệ thống lớn nhưng làm ăn rất buồn cười. Tin nhắn đặt iphone 16 lúc 00g01, thanh toán thành công nhưng 1 lúc sau báo thất bại và không hoàn tiền ngay để đặt mã khác, ngày hôm sau nhân viên báo hoàn tiền từ NH làm. Muốn đat cai khác cũng không đặt được. Các bạn đền bì gì cho thiệt hại này","hệ thống lớn nhưng làm ăn rất buồn cười. tin nhắn đặt iphone 16 lúc 00g01, thanh toán thành công nhưng một lúc sau báo thất bại và không hoàn tiền ngay để đặt mã khác, ngày hôm sau nhân viên báo hoàn tiền từ anh làm. muốn đặt cái khác cũng không đặt được. các bạn đền bì gì cho thiệt hại này?",5
iphone-15-pro-max,Mới mua được hơn tháng .máy hay bị đơ.nhiều lúc nhắn tin bàn phím cũng bị đơ.trạm vào ứng dụng cũng hay bị đơ.pin nhanh tụt .đã ý kiến lên đây nhưng ko có phản hồi lại,mới mua được hơn tháng .máy hay bị đơ.nhiều lúc nhắn tin bàn phím cũng bị đơ.trạm vào ứng dụng cũng hay bị đơ.pin nhanh tụt .đã ý kiến lên đây nhưng không có phản hồi lại.,2
iphone-15-pro-max,Sạc 25 Lần Đã Tụt 1% Pin,sạc 25 lần đã tụt 1% pin.,3
iphone-15-pro-max,"Điện thoại này hay bị đơ, người ta gọi tới không bắt máy được. mình mua đc 20 ngày bị đơ đem lên tgdd đổi cho cái mới, giờ cái mới cũng bị y vậy, bực mình hok chịu được.","điện thoại này hay bị đơ, người ta gọi tới không bắt máy được. mình mua được 20 ngày bị đơ đem lên thế giới di động đổi cho cái mới, giờ cái mới cũng bị y vậy, bực mình không chịu được.",1
iphone-15-pro-max,Sạc 51 Lần tụt 97%,sạc 51 lần tụt 97%.,2
iphone-15-pro-max,"Mua đc 1 ngày về thấy bị bụi camera, hỏi thì k cho đổi. mà trước vẫn đổi bình thường. m.n mua hàng nên kiểm tra kỹ hoặc là mua mấy chỗ chính sách đổi trả tốt.","mua được một ngày về thấy bị bụi camera, hỏi thì không cho đổi. mà trước vẫn đổi bình thường. m.n mua hàng nên kiểm tra kỹ hoặc là mua mấy chỗ chính sách đổi trả tốt.",1
iphone-15-pro-max,"Sạc nóng và dùng cũng nóng, sóng kém mic kem","sạc nóng và dùng cũng nóng, sóng kém. mắt kem.",1
