product_id,comment,comment_clean_stage1,rating
realme-note-50-64gb,Nói chung mọi thứ đều ổn áp,nói chung mọi thứ đều ổn áp.,5
realme-note-50-64gb,Sử dụng rất tốt và pin được lâu,sử dụng rất tốt và pin được lâu.,5
realme-note-50-64gb,Tốt,tốt.,5
realme-note-50-64gb,Dùng tốt. Lướt FB xem phim OK. Ai mà muốn mua tặng ng thân thì nên mua,"dùng tốt. lướt facebook, xem phim ok. ai mà muốn mua tặng người thân thì nên mua.",5
realme-note-50-64gb,Tốt,tốt.,5
samsung-galaxy-a05s-6gb,Máy mới mua về không tháo khe sim ra được,máy mới mua về không tháo khe sim ra được.,2
samsung-galaxy-a05s-6gb,vẫn thích màn hình giọt nước,vẫn thích màn hình giọt nước.,5
samsung-galaxy-a05s-6gb,"Điện thoại đẹp, màn hình lớn, giá hợp lý, mới mua nên thấy cũng ok, về sau thì chưa biết, pin trâu, hiện tại thì tất cả đều ổn, nên mua, nên sử dụng, mua them cái ốp lưng của hãng rất ok, mua thêm cái kính cường lực của hãng luôn cũng rất tốt, nhân viên đmx, tgdđ khóm 1, thị trấn u minh, tỉnh cà mau rất nhiệt tình và thân thiện","điện thoại đẹp, màn hình lớn, giá hợp lý, mới mua nên thấy cũng ok, về sau thì chưa biết, pin trâu, hiện tại thì tất cả đều ổn, nên mua, nên sử dụng, mua thêm cái ốp lưng của hãng rất ok, mua thêm cái kính cường lực của hãng luôn cũng rất tốt, nhân viên đtdđ khóm 1, thị trấn u minh, tỉnh cà mau rất nhiệt tình và thân thiện.",5
samsung-galaxy-a05s-6gb,Minh mới mua tối ngày 15 giá là 4.090.000 mà hôm nay thấy giá 3.690.000 thật là không thể tin nổi,mình mới mua tối ngày 15 giá là 4.090.000 mà hôm nay thấy giá 3.690.000 thật là không thể tin nổi.,2
samsung-galaxy-a05s-6gb,Thiết kế đẹp.dùng mượt mà,thiết kế đẹp. dùng mượt mà.,5
samsung-galaxy-a05s-6gb,Đôi lúc bị mất sóng điện thoại phải khởi động lại mới có rất bất tiện,"đôi lúc bị mất sóng điện thoại phải khởi động lại mới có, rất bất tiện.",3
samsung-galaxy-a05s-6gb,"Mình mới mua máy về, nhìn kĩ 4 góc máy có 4 như đường nứt vỏ mình có được đổi máy khác không","mình mới mua máy về, nhìn kĩ bốn góc máy có bốn như đường nứt vỏ, mình có được đổi máy khác không?",3
samsung-galaxy-a05s-6gb,Ko hỗ trợ nfc,không hỗ trợ nfc.,3
samsung-galaxy-a05s-6gb,"Tôi có mua đt này vào 11/10 . Bây giờ tôi muốn mua thêm sim, có khuyến mãi sim data không ạ","tôi có mua điện thoại này vào 11/10 . bây giờ tôi muốn mua thêm sim, có khuyến mãi sim data không ạ?",4
samsung-galaxy-a05s-6gb,Lần 1 máy mới mua bị rè ra cửa hàng đổi lấy máy khác về xài được vài hôm máy lại rè,"lần một máy mới mua bị rè, ra cửa hàng đổi lấy máy khác về xài được vài hôm máy lại rè.",2
samsung-galaxy-a05s-6gb,"Tôi thấy ko nên sài con này, quá tệ. Mua 4 tháng mà đơ miết à. Tôi có cảm giác hàng bán ở Việt mình là hàng dạt vậy á. Tôi từng mua dòng A02s ở Philippines, chất lượng còn tốt hơn con A05s này. Điều này khiến tôi suy nghĩ Samsung tốt chất lượng hay chỉ là thương hiệu","tôi thấy không nên xài con này, quá tệ. mua bốn tháng mà đơ miết à.., tôi có cảm giác hàng bán ở việt mình là hàng dạt vậy á.., tôi từng mua dòng a02s ở philippines, chất lượng còn tốt hơn con a05s này.., điều này khiến tôi suy nghĩ samsung tốt chất lượng hay chỉ là thương hiệu?",1
samsung-galaxy-a05s-6gb,"Chân sạc có vấn đề, đầu cáp sạc gắn vô chị ăn được 1 mặt, mặt kia cắm vô thì không sạc được, sạc thì lúc báo sạc siêu nhanh lúc báo sạc bình thường, tôi bị 2 cái a05s về vấn đề pin và sạc","chân sạc có vấn đề, đầu cáp sạc gắn vô chỉ ăn được một mặt, mặt kia cắm vô thì không sạc được, sạc thì lúc báo sạc siêu nhanh lúc báo sạc bình thường, tôi bị hai cái a05s về vấn đề pin và sạc.",3
samsung-galaxy-a05s-6gb,"ngày 9/9 tôi có mua máy ở siêu thị tân nghĩa, nhưng bạn bán máy cho tôi không tư vấn rõ về cốc sạt của máy là hai đầu chui nhỏ. bạn chỉ bảo là sử dụng bộ sạt củ ở nhà là sạt được. tôi không hài lòng về cách tư vấn và thái độ của bạn","ngày 9/9 tôi có mua máy ở siêu thị tân nghĩa, nhưng bạn bán máy cho tôi không tư vấn rõ về cốc sạt của máy là hai đầu chui nhỏ. bạn chỉ bảo là sử dụng bộ sạt của ở nhà là sạt được. tôi không hài lòng về cách tư vấn và thái độ của bạn.",2
samsung-galaxy-a05s-6gb,Mới mua 1 ngày pin xài 1 tiếng tụt 15%,mới mua một ngày pin xài một tiếng tụt 15%.,1
samsung-galaxy-a05s-6gb,"cấu hình không giống trên web ghi chip Snapdragon 680 màn hình 90hz, về check cpuz thì chỉ là Snapdragon 665 và màn hình chỉ có 60hz,thêm nữa là loa âm thanh nhỏ.","cấu hình không giống trên web ghi chip snapdragon 680 màn hình 90hz, về check cpuz thì chỉ là snapdragon 665 và màn hình chỉ có 60hz, thêm nữa là loa âm thanh nhỏ.",1
samsung-galaxy-a05s-6gb,Ok,ok!,4
samsung-galaxy-a05s-6gb,Tốt,tốt.,5
samsung-galaxy-a05s-6gb,"alway on display không có, rất khó chịu vì có thông báo khi màn hình tắt chỉ nghe tiếng chuông","alarm on display không có, rất khó chịu vì có thông báo khi màn hình tắt, chỉ nghe tiếng chuông.",3
samsung-galaxy-a05s-6gb,"Mua 5 tháng đơ luôn cảm ứng nay đi hỏi thì kêu gửi bảo hành ,1015 ngày rồi lấy gì xài trời,Mọi thứ đều ổn trời mua chú bảo vệ bắt bỏ dép ngoài mới được dô","mua năm tháng đơ luôn cảm ứng, nay đi hỏi thì kêu gửi bảo hành ,1015 ngày rồi lấy gì xài trời, mọi thứ đều ổn trời mua chú bảo vệ bắt bỏ dép ngoài mới được dô.",2
samsung-galaxy-a05s-6gb,Máy mới mua sạc pin rất lâu không lên % so với thời gian hiển thị trên máy không biết bị lỗi gì,"máy mới mua sạc pin rất lâu, không lên phần trăm so với thời gian hiển thị trên máy, không biết bị lỗi gì.",3
samsung-galaxy-a05s-6gb,Hỗm bữa mình cũng mua 1 cây nhưng mic nói chuyện người khác không nghe ko biết có cách nào khắc phục ko. Nản,"hôm bữa mình cũng mua một cây nhưng mic nói chuyện người khác không nghe, không biết có cách nào khắc phục ko. nản.",2
samsung-galaxy-a05s-6gb,"Tôi mua với đúng giá nhưng chip nó không đúng với giới thiệu chỉ 665 mà trên trang bán viết 680 Và ram của nó thì hay bị nhiều dung lượng cứ 1015p không dọn là lên 800mb đến 2GB , wifi thì lâu lâu mất mất rồi tự kết nối.","tôi mua với đúng giá nhưng chip nó không đúng với giới thiệu chỉ 665 mà trên trang bán viết 680 và ram của nó thì hay bị nhiều dung lượng cứ 1015p không dọn là lên 800mb đến 2gb , wifi thì lâu lâu mất mất rồi tự kết nối.",1
samsung-galaxy-a05s-6gb,Cảm ứng không nhạy bấm 3 4 lần mới được,"cảm ứng không nhạy, bấm ba bốn lần mới được.",3
samsung-galaxy-a05s-6gb,Ca ngày không dung dc nổi 2tiếng ma tuột pin kinh khủng .that vọng qua,cả ngày không dùng được nổi 2 tiếng mà tuột pin kinh khủng . thất vọng quá !,2
samsung-galaxy-a05s-6gb,Sao lướt k mượt gì hết.,sao lướt không mượt gì hết.,3
samsung-galaxy-a05s-6gb,"Máy chạy mượt, chơi game cũng rất mượt. Độ nhạy tốt, nhận diện gương mặt camera không bị lỗi mà rất nhanh. Có thế chạy nền ứng dụng khá tốt.","máy chạy mượt, chơi game cũng rất mượt. độ nhạy tốt, nhận diện gương mặt camera không bị lỗi mà rất nhanh. có thế chạy nền ứng dụng khá tốt.",5
samsung-galaxy-a05s-6gb,"máy cơ bản tốt, nghe gọi bình thường, chạy mượt, không chơi game nên không biết thế nào. Tóm lại khá hài lòng.","máy cơ bản tốt, nghe gọi bình thường, chạy mượt, không chơi game nên không biết thế nào. tóm lại khá hài lòng.",5
samsung-galaxy-a05s-6gb,Tốt trong tầm giá,tốt trong tầm giá.,4
samsung-galaxy-a05s-6gb,San pham tot nhan vien phuc vu tan tinh,san pham tot nhan vien phuc vu tan tinh.,5
samsung-galaxy-a05s-6gb,Cam mờ trước sau rất mờ,"cầm mờ, trước sau rất mờ.",3
samsung-galaxy-a05s-6gb,"Hiện tại khi tôi gọi zalo hay đt đều nghe tiếng đc tiếng mất, nghe không rõ, nghe rất nhỏĐem ra tgdđ xem lại thì cứ bảo do mạng do app ko đồng bộ từa lưa, xong đem về đc 1 thời gian ngắn vẫn như cũ. Bực bội","hiện tại khi tôi gọi zalo hay điện thoại đều nghe tiếng được tiếng mất, nghe không rõ, nghe rất nhỏ, đem ra tgdvđ xem lại thì cứ bảo do mạng, do app không đồng bộ, từa lưa, xong đem về được một thời gian ngắn vẫn như cũ. bực bội.",2
samsung-galaxy-a05s-6gb,"Sau 1 tuần sử dụng thì máy quá nóng , còn pin thì rất tốn không đến 5000mAh . Không biết có thể đổi trả được không","sau một tuần sử dụng thì máy quá nóng , còn pin thì rất tốn, không đến 5000mah . không biết có thể đổi trả được không ?",2
samsung-galaxy-a05s-6gb,"Đã sử dụng dịch vụ nhiều lần, nhưng lần này trải nghiệm cực tệ, nhân viên tư vấn hỏi thì ngơ ngơ không biết phục vụ, nhân viên nữ tiễn khách thì vừa tiễn vừa nói chuyện với nhau không tôn trọng khách hàng.","đã sử dụng dịch vụ nhiều lần, nhưng lần này trải nghiệm cực tệ, nhân viên tư vấn hỏi thì ngơ ngơ không biết phục vụ, nhân viên nữ tiễn khách thì vừa tiễn vừa nói chuyện với nhau không tôn trọng khách hàng.",1
samsung-galaxy-a05s-6gb,"nhân viên bán hàng không có năng lực chuyên nghiệp , có thái độ khó chịu với khách mua hàng. ngay cả quản lý cũng trình độ hiểu biết yếu kém, ĐMX 1468 Lê Đức Thọ , Gò vấp HCM. nói nhân viên trừ tiền trong app quà tặng vip mà nhân viên còn muốn cự lại mình. điện thoại thì lấy cái không còn seal đưa cho mình.","nhân viên bán hàng không có năng lực chuyên nghiệp , có thái độ khó chịu với khách mua hàng. ngay cả quản lý cũng trình độ hiểu biết yếu kém, điện máy xanh 1468 lê đức thọ , gò vấp hcm. nói nhân viên trừ tiền trong app quà tặng vip mà nhân viên còn muốn cự lại mình. điện thoại thì lấy cái không còn seal đưa cho mình.",1
samsung-galaxy-a05s-6gb,"Cũng mua cái đt y chang như này nhưng lần mua trước mọi thứ đều ổn, điện thoại lần này loa có vấn đề, nghe gọi tiếng rất nhỏ, nghe nhạc cũng vậy, có lẽ máy đã bị sữa chữa nên mới bị như vậy, máy tôi mua cho bạn tôi mà bị như vậy thì hơi buồn.","cũng mua cái điện thoại y chang như này nhưng lần mua trước mọi thứ đều ổn, điện thoại lần này loa có vấn đề, nghe gọi tiếng rất nhỏ, nghe nhạc cũng vậy, có lẽ máy đã bị sữa chữa nên mới bị như vậy, máy tôi mua cho bạn tôi mà bị như vậy thì hơi buồn.",3
samsung-galaxy-a05s-6gb,OK,ok!,5
samsung-galaxy-a05s-6gb,Camera trước mờ quá,camera trước mờ quá.,3
samsung-galaxy-a05s-6gb,Máy bật tắt đèn vẫn sáng chán,máy bật tắt đèn vẫn sáng chán.,1
samsung-galaxy-a05s-6gb,Sao camera mờ,sao camera mờ?,2
samsung-galaxy-a05s-6gb,Máy ngon trong tầm giá,máy ngon trong tầm giá.,5
samsung-galaxy-a05s-6gb,tốt,tốt.,5
samsung-galaxy-a05s-6gb,"Sau 2 tuần trải nghiệm điện thoại Samsung A05S 6Gb cảm nhận pin khá trâu bò từ 100% xuống 20% mình sử dụng đc từ 8h309h , về chụp hình thì bao xấu thu oppo, độ mượt thì ok , lâu lâu vẫn bị khựng y chang bị đơ vài giây có lẻ cho mình cập nhật lên . Loa rất là nhỏ , máy mua 4tr5 nhưng mình mua đợt mùng 5 tết vừa mở cửa lại săn mã giảm giá và có khuyến mãi nên chỉ mua với giá có 3tr670k giá này mà đc cục pin trâu như này thì k chê đc , chỉ có camera chụp hình xấu lắm và loa nhỏ","sau hai tuần trải nghiệm điện thoại samsung a05s 6gb, cảm nhận pin khá trâu bò từ 100% xuống 20% mình sử dụng được từ 8h309h , về chụp hình thì bao xấu thu vào, độ mượt thì ok , lâu lâu vẫn bị khựng y chang bị đơ vài giây có lẻ cho mình cập nhật lên . loa rất là nhỏ , máy mua 4tr5 nhưng mình mua đợt mùng năm tết vừa mở cửa lại săn mã giảm giá và có khuyến mãi nên chỉ mua với giá có 3tr670k, giá này mà được cục pin trâu như này thì không chê được , chỉ có camera chụp hình xấu lắm và loa nhỏ.",3
samsung-galaxy-a05s-6gb,ổn,ổn.,4
samsung-galaxy-a05s-6gb,Máy này chụp ảnh k đc đẹp. Mờ,máy này chụp ảnh không được đẹp. mờ.,3
samsung-galaxy-a05s-6gb,Sao chụp ảnh gần nó chỉ được đen trắng nhỉ,sao chụp ảnh gần nó chỉ được đen trắng nhỉ?,1
samsung-galaxy-a05s-6gb,"Màn hình đáp ứng cực chậm, mở văn bản kéo lướt lên xuống sẽ thấy bóng mờ còn lưu lại. Không nên mua nếu cần xem phim, ảnh, chơi game.","màn hình đáp ứng cực chậm, mở văn bản kéo lướt lên xuống sẽ thấy bóng mờ còn lưu lại. không nên mua nếu cần xem phim, ảnh, chơi game.",3
samsung-galaxy-a05s-6gb,Điện Thoại không sáng màn hình hiển thị thông báo mới trên màn hình khóa đối vs tn zalo wechat dù có setting. Vui lòng hỗ trợ.,điện thoại không sáng màn hình hiển thị thông báo mới trên màn hình đối với tn zalo wechat dù có setting. vui lòng hỗ trợ.,3
samsung-galaxy-a05s-6gb,cách xóa bản cập nhật phần mềm đã tải về máy như thế nào vậy,cách bản cập nhật phần mềm đã tải về máy như thế nào vậy?,5
samsung-galaxy-a05s-6gb,Tốt,tốt.,4
samsung-galaxy-a05s-6gb,Máy dùng ổn quay phim ok,"máy dùng ổn, quay phim ok.",5
samsung-galaxy-a05s-6gb,"Mình mua 2 máy cùng lúc,máy ok lắm.Nguyên sai luôn nhé cả nhà.Phục vụ rất tuyệt vời ở đường Nguyễn Thái Sơn Phường 07 Quận Gò Vấp.Các bạn đánh giá sao mà thấy tệ vậy,các bạn cò dìm hàng không vậy.Mình mua 2 sản phẩm và sử dụng thấy rất tốt.Mọi người mua xong thì đánh giá đúng thực tế để người sau mua còn đọc tin nhắn để còn tiếp tục sử dụng sản phẩm chứ.Thank các em ở shop Điện Máy Xanh đã hỗ trợ rất nhiệt tình cho mình.Mình sẽ ủng hộ khi mua sản phẩm tiếp theo ở shop này","mình mua hai máy cùng lúc, máy ok lắm.nguyên sai luôn nhé cả nhà.phục vụ rất tuyệt vời ở đường nguyễn thái sơn, phường 07 quận gò vấp.các bạn đánh giá sao mà thấy tệ vậy,các bạn cò dìm hàng không vậy.mình mua hai sản phẩm và sử dụng thấy rất tốt.mọi người mua xong thì đánh giá đúng thực tế để người sau mua còn đọc tin nhắn để còn tiếp tục sử dụng sản phẩm chứ.thank các em ở shop điện máy xanh đã hỗ trợ rất nhiệt tình cho mình.mình sẽ ủng hộ khi mua sản phẩm tiếp theo ở shop này.",5
samsung-galaxy-a05s-6gb,"Trước tiên mình đánh giá cao sản phẩm của samsung, các bạn muốn biết thông số chính xác của máy hãy vào trang GSMERENA.COM mà xem, phần mềm xem thông tin phần cứng như cpuz đôi khi sẽ không chính xác đâu lí do cpu mới sẽ chưa được cập nhật vào cơ sở dữ liệu của máy chủ cpuz . Tôi đã mua 1 máy A05S bản 6GB Ram vừa khui hộp máy đã bị bầm màn hình và tôi đã liên hệ tổng đài để được đổi máy mới. Khi ra siêu thị đổi máy nhân viên ở đây đổi cho tôi 1 máy không nguyên seal, bên trong còn rất nhiều tin nhắn kích hoạt zalo kích hoạt facebook...may là tại thời điểm đó tôi đã phát hiện ra và yêu cầu họ giao lại máy nguyên seal..Thế giới di động là 1 công ty uy tín và trách nhiệm vừa cung ứng sản phẩm chất lượng ra thị trường vừa tạo công ăn việc làm cho người dân tôi rất hoan nghênh thế giới di động và mong cty ngày càng phát triển...nhưng việc cần làm hiện tại có lẽ cty nên chấn chỉnh lại đội ngũ nhân viên của mình...Tuỳ tiện khui hộp ra sử dụng sản phẩm rồi khi giao đến khách hàng lại nói với lý do là khui ra để kiểm tra sản phẩm, ở khâu này rất rất là bất cập...","trước tiên mình đánh giá cao sản phẩm của samsung, các bạn muốn biết thông số chính xác của máy hãy vào trang samsung.com mà xem, phần mềm xem thông tin phần cứng như cpuz đôi khi sẽ không chính xác đâu, lí do cpu mới sẽ chưa được cập nhật vào cơ sở dữ liệu của máy chủ cpuz . tôi đã mua một máy a05s bản 6gb ram vừa khui hộp máy đã bị bầm màn hình và tôi đã liên hệ tổng đài để được đổi máy mới. khi ra siêu thị đổi máy nhân viên ở đây đổi cho tôi một máy không nguyên seal, bên trong còn rất nhiều tin nhắn kích hoạt zalo kích hoạt facebook...may là tại thời điểm đó tôi đã phát hiện ra và yêu cầu họ giao lại máy nguyên seal..thế giới di động là một công ty uy tín và trách nhiệm vừa cung ứng sản phẩm chất lượng ra thị trường vừa tạo công ăn việc làm cho người dân, tôi rất hoan nghênh thế giới di động và mong công ty ngày càng phát triển...nhưng việc cần làm hiện tại có lẽ công ty nên chấn chỉnh lại đội ngũ nhân viên của mình...tuỳ tiện khui hộp ra sử dụng sản phẩm rồi khi giao đến khách hàng lại nói với lý do là khui ra để kiểm tra sản phẩm, ở khâu này rất rất là bất cập...",4
